subject,segmentNum,deltaOBW1,deltaOBW2,deltaOBW3,deltaOBW4,deltaOBW5,deltaOBW6,deltaOBW7,deltaOBW8,deltaOBW9,deltaOBW10,deltaPobwdB1,deltaPobwdB2,deltaPobwdB3,deltaPobwdB4,deltaPobwdB5,deltaPobwdB6,deltaPobwdB7,deltaPobwdB8,deltaPobwdB9,deltaPobwdB10,deltaP3dB1,deltaP3dB2,deltaP3dB3,deltaP3dB4,deltaP3dB5,deltaP3dB6,deltaP3dB7,deltaP3dB8,deltaFCenter1,deltaFCenter2,deltaFCenter3,deltaFCenter4,deltaFCenter5,deltaFCenter6,deltaFCenter7,deltaFCenter8,deltaAmp
3.0,5.0,-149.88798538826904,-105.61117859579053,77.91581586778011,76.35071072091182,21.291946520400074,76.77708285489399,11.832351322360978,-41.55654498306103,-26.997951153141003,-8.126326817870293,0.057689186521301394,-0.48122278426689746,-1.5726429820009997,1.2131919241833984,-0.2221397960263971,-0.0830034821054042,1.5448460541425924,1.1487302502583994,3.7000195418008985,4.8059457536109065,-6.169398765508788,3.571333644238692,-2.242474736042105,1.6320169759147873,-4.653410792400699,-4.8738056160953,6.131966654080898,-0.6221637493827075,135.52019666832007,-24.610624517665997,102.92547735235502,94.75977504802998,121.18543595181698,47.870817308034404,37.321155086262,33.7040480957212,0.0659850000000004
3.0,6.0,-16.150238837750294,-102.9033542293696,-84.68262327079992,-112.22020127899202,5.022240070494945,-13.907264469444954,-17.92263479672198,22.666947608253025,-12.474102916547992,-15.84387726415541,-0.9973293172588029,5.192061620004697,1.168077193813403,0.04350510562510479,-0.33101704909140395,-1.0334014866228962,0.5544775702551981,1.3109234061627006,-3.7657264147477036,-8.052016280369905,9.005937392942698,5.261295503760103,1.250496145729997,3.564340466259509,-0.49634676398479627,-7.001621323944796,-7.047415088667705,3.359472312021502,-120.82226722547966,9.363016296545993,-27.126976278603024,-99.11704846273301,-121.547253354192,-48.11868375300679,-51.7275662145528,-29.897329881670295,-0.05779200000000051
3.0,7.0,54.89950810536084,-70.59510052105998,-17.970236478650122,42.631225082163155,5.552773665145992,0.729513324894981,11.779079472460012,-8.490081883161025,22.89452007242099,27.961966675375706,1.2817036995264068,-1.6715656514511963,-0.28900260131050004,-1.3568610316806975,0.2183344488929997,-0.9981364864365005,-1.935251759939291,2.437898391160701,5.810209243751498,8.205524460636006,-6.471257738525203,6.913930064040503,5.722172070860903,-3.2527679567278014,2.2484499676387983,1.2117147980983987,-4.354941945878295,3.1425319477813076,36.53809630949968,-7.252825239307981,-74.08392254291005,18.85133931787402,70.520444281505,78.12435483469781,33.435668225585395,35.354073299644,-0.024797999999999654
3.0,8.0,87.1323018221392,-69.93256193892012,-4.9756174960400585,-16.14568150545506,10.735255445291045,-82.41107208289799,-67.70101908471003,-58.12515591115499,-33.21930364792199,-33.2525490652243,-0.7641377464549031,-1.2780260073666057,-1.4965509400105006,2.433205025174395,-0.2816803307403042,2.289754572293301,1.9000070965324944,-4.014797230928501,-5.040556097342293,-6.6539700968994,4.470444108692796,-13.104915576220701,-6.8815834085791,7.362810898239601,-3.6644531331346,5.848659119125699,7.787058257710207,-3.145717224867603,-50.79508418718979,11.712967691353924,115.85239819518108,108.18033931373503,51.597222679362005,-30.986229014109,-21.045572822474597,-18.852551046308797,0.21351399999999998
3.0,9.0,23.522501831818772,108.96689820352003,64.3681036590101,34.334759402759005,13.2482889061979,20.139163982236937,86.83468010647596,87.66860926925901,90.294829223571,75.3179120732383,-0.7074343092043023,-0.5761056103480975,-0.24418958452299933,-0.2763725498620957,-0.027261901159093327,-0.11161061988660137,-1.8208419463435952,-0.28060812613459873,0.7177428676149944,2.2292137565433023,-5.971047787340993,12.021010705835401,2.1354264913888024,-1.889011794475401,-0.006834926621799298,5.320847146902999,-4.454623742737304,-3.2916500259390062,-9.440160436440237,4.309872816460029,-143.267726928047,-126.77478737464605,-122.031010615457,-64.30082785832201,-11.4026214559251,-12.284525354790404,0.3863260000000004
3.0,10.0,418.081044887831,-101.64139525391965,-64.25125861050014,-105.48740116889894,-162.11214734571297,-62.13751448873495,-117.35576257912595,-77.37632969819,-70.19396793105199,-59.328171748329595,-2.034350574793198,0.03132761269789697,-1.3170111347021027,-3.3865513042360007,-3.3266688643467006,-3.7629233717208024,-1.5316195274423983,-4.551950214794296,-9.251955054396802,-9.0350063585566,-5.289194702835502,-9.759665591871297,-0.07778824023660391,-2.4076075854878027,-2.7864953497876073,-9.724860960759095,1.8856839146427973,-6.894026025901702,29.46984373494024,-11.33014162895904,104.49961736819404,106.22664157879103,108.10394179069803,62.244327849451004,45.040589673094104,6.110045290729595,0.6304329999999991
3.0,11.0,23.326994172290142,144.75597337378986,277.66757214911036,168.0563979843339,138.51271407083505,63.508961314538055,43.404144679956005,35.15654441161101,7.278053139594988,35.01444641498959,3.7733823969251006,3.799907602650901,1.9328137020833012,3.315703549485697,5.289602416073599,5.006812464699205,4.293188997880595,5.573244218230293,9.587847972038603,5.680753500331498,10.6260768904487,0.5622341055755982,-8.817480584375794,-2.1083449357676898,6.316892608805304,3.8055290046611887,7.952672545566198,9.387887970404307,-41.17897983871012,-23.92551173267691,-111.48980744089403,-88.28581090825804,-104.10550086614602,-17.6770860524924,-15.877475710757707,13.1750372238496,1.3765860000000005
3.0,12.0,-63.85185677376012,458.3032313083595,281.6784300536399,281.0286220833999,260.86491933675995,166.19571679631292,175.484063759256,68.12129081381997,36.855533941307016,35.77536756417298,-1.920778528370299,-6.512999578879398,-2.681469083330601,-3.5495437738576996,-3.725747999179397,-2.2043354421887997,0.6227287613367984,2.726622059170399,3.320666125925296,3.489943530665599,-10.548511223042198,-8.251961828967104,2.529304411657101,-4.469863600935604,-10.826815401851803,-6.971547000372794,1.2308885256799051,-1.7949963012170969,148.28365701258008,29.459552527711935,27.77895351553002,-6.808881840556978,-2.4936648212060106,-1.6405494354266068,-5.022937901357402,-25.091647989831994,-1.843546
3.0,13.0,-409.7073521306502,-812.4017377493697,-437.8219519807503,-273.67796848794,-329.790851811136,-208.846970573771,-174.23072555492297,-98.46895696057496,-66.68790077650601,-74.46653947309238,2.0693648278209977,5.076279115650401,-0.8167576970463983,-0.49308345847660107,0.31578211494430164,0.18471519987119578,-5.989762329212898,-6.649663026303596,-8.053261420283992,-5.599924643288702,12.407970913468795,9.632963092903005,-2.4828294260731028,0.4831918015979966,3.0118925591028045,10.763661431731702,-7.049935396060597,0.3117895486536,-34.93632097693035,43.08674969785204,104.41256951784499,5.296128653080984,6.690488517435,-41.616919466256796,-29.69684395524839,8.085800872779895,-0.2920860000000003
3.0,14.0,103.4982548133994,632.0856951075398,339.4726581380803,46.03483350543024,272.669140249817,191.015442362324,181.74796850544095,102.46793701475897,91.705943772296,41.08755056045541,-0.37977013115249747,-2.8525236198267976,0.4233580643725965,2.043341917758603,-0.9475761943941023,-1.2707983187788976,4.584870059264599,7.424380670877998,8.0010601827289,5.670998487725498,-3.332142191760596,0.8501853201759957,2.6758243552961005,8.087567962007597,0.1481378392871946,-8.766991146042006,-3.203281915089704,-1.4302249066563988,-15.913038086959432,-30.034530922388967,-239.12788829941402,-141.79272943184498,-36.9601922293525,15.710275599757104,-1.4860502424673996,-3.8532802441905964,1.078062
3.0,15.0,-104.45909992341876,-132.0951963164198,-304.6877277940803,34.881452480099824,-115.51471861753089,-112.04921424293394,-137.20459232933695,-57.9870565553,-48.54618641515401,-29.206337467075414,-0.2570091192640014,-1.0461333155427042,-1.6291297823681994,-3.0303918997101995,0.06875235517010125,1.5556668803337033,-0.9139129717469991,-2.7499755512481023,-2.917344536561501,-1.8508332036374,-5.807236790259395,-6.846516741049598,-4.028267815586204,-11.672755213299098,-0.23762975203939618,9.181824938573406,4.3342094106426,1.9421810418652967,-177.95161128138034,258.03580709684195,328.122569207918,267.37613662064996,217.7052260484155,172.52585249173768,87.28607503973639,71.5252054551041,1.2367229999999996
4.0,2.0,-294.5862445593798,-107.21322568763003,82.69092628908993,-30.93621610518801,1.908581921804,56.99844022273999,29.121731193309017,25.371782811611013,8.729918105955676,-5.772279002898202,0.5011957940458025,0.22715517223580406,-0.12349092586990196,1.6602627704128956,3.469743508639798,3.757572394635897,5.8299861204713,2.3542922861145,4.813438642319305,5.043631983338102,5.996390430204304,9.220446196281497,8.7203092632768,2.9201319012387046,-1.1723733040000965,3.855131290428595,2.6570982200586997,-0.5321911276975015,-92.06674362815988,-64.96842308975295,223.83292681908594,119.06389528754399,20.863698245851808,-2.2372174011877988,8.652548406391205,16.4226187907157,2.323972
4.0,3.0,-103.39751156596003,64.82364886111986,-108.22886506395025,-30.858927627422077,-61.16771567709401,-19.77111013033499,-8.01223662465901,7.506335089032007,2.3225868760727195,-10.549556646367293,0.23855299850910328,-0.08089258061330185,1.4152030541440013,0.1728783954487021,-0.7737755484243998,-3.223455193827295,-4.955851630784512,-2.992733979837695,-3.526463770186602,-2.9630065345385006,-2.484750346803704,-12.302674414687093,2.5922418415430037,6.561779416996199,7.356519335254799,-2.7488919519370967,-4.879250368148504,-1.7586513858123993,0.4590105127801962,-9.612377058231118,-5.6704126729359245,-2.442770475286977,113.72520671516078,85.94611104671489,53.9264649080401,5.104283823587103,-0.0023640000000000327
4.0,4.0,110.01281798982018,27.3668194768004,101.81019242292018,45.440029950827125,95.87653456659001,7.841933795861962,24.520656325900006,21.06330405933201,30.848954391926185,-0.3828979051342998,2.1933355845378024,1.0602820046989976,-0.654666187025299,0.8130978253223979,0.1118549434070033,5.551034997016497,3.5066361426291053,4.531086177188598,-0.9733748923237968,1.2387189743317961,0.8369239501051986,7.565411698645693,-6.252742560036303,-5.578861835726702,-5.1020008597858,8.354888008682494,3.1144966736242026,5.383209503653205,-716.2614107074262,-121.979124718246,-3.7679793983990635,-1.9812280607390278,-47.26698106780998,-28.94429255916299,-14.789606020849817,6.978450591807196,1.122878000000001
4.0,5.0,17.29438596914997,-9.318640442100104,-68.30443735744984,63.02252830449993,147.73287865291206,167.33919953127503,29.90227650741903,5.053922219859999,-4.996499057288986,25.016143353212698,-1.1358026012401012,-0.6670719020586979,0.8545294745879985,-0.18874161616269802,0.7177504129886962,-1.4847828759337993,0.610709504865703,1.1667365625826918,1.7022612770722958,-0.6225840916097951,3.2020165217900995,2.501031219299204,-1.3921030117260997,2.263066797043603,-4.927608929508693,3.830119200515707,-0.16060827394870358,-1.522896972188505,-35.346524465645075,12.077082509587058,-25.483381469477024,-12.700470129302971,-11.142570567137,-31.72182505916571,-19.044985781281696,-13.854936348734903,-0.42359600000000075
4.0,6.0,-242.93177930445017,-190.79610059648007,-5.9455854559400905,-95.67557424608094,-193.89067784124308,-179.07750267303902,-35.94009514801303,-33.782100553829025,-10.447764677191998,-26.0040406858824,0.6884141014159937,0.5371469805533984,-1.3406149537321994,-1.1467701028871993,-2.210810401698499,-2.3125748813846982,-2.8821303168493984,-5.395501812764792,-3.789479340750397,2.1546614593761007,-13.690164522426802,-6.598201260407798,-4.6923487408868,-0.43468896813800484,0.14721760005439677,-9.397096613612103,6.530944235706897,-6.132062176786995,-75.1404819618549,-16.251115904457038,-4.7874121051679595,1.373258438038988,51.991277542287975,71.33403083683469,26.7525380205565,32.7346851970249,-0.09801899999999986
4.0,7.0,883.5675398767903,142.8623256036799,27.41232023019984,46.31877485251698,165.61572238307298,119.13671568891601,75.98715003628598,18.713741065471027,6.934039034715994,22.461626494579207,-4.635965074212894,-1.2909446846098973,0.3344281492485983,1.2468915865818957,1.184761036917699,2.5339772205577944,6.013179595061899,3.8693865230538975,5.201899104406998,-2.4081401276543986,9.478426453929103,-0.13274063751640597,10.168224167294099,-0.0012364946888965278,-0.42613855609580753,1.9006358757983008,-6.160380557969091,11.552358826526195,75.254263049065,9.528661637480013,2.5875700568250295,9.06012134705,-30.466559117116986,-40.304208257681,-30.783409946126397,-31.9169175430069,-0.036748000000000225
4.0,8.0,-732.0592202908201,-5.0297282139899835,149.22455602598006,87.77836427227703,24.563292770056023,50.102214857222975,-49.34892297845698,0.6445629928709593,-7.4993474683989945,-17.183782788673902,4.539806242707197,0.2320681554241979,1.7596560007965039,1.2965813170732012,0.4476438127129967,-0.6963818119454999,-3.7022297000301023,-0.1964878432958983,0.4029704729577972,3.0698277015660906,6.576786079906501,0.07986517940670268,-2.5867749691148987,-3.178070714517194,1.8327169047230996,1.841238797588602,0.10010957572769286,-0.33823697991520163,0.7590629979320056,-4.03385153287104,-25.413338762622004,-9.83365007145801,-27.60203914761499,6.818812541150024,-22.213071160313895,-3.9152612860670004,-0.14984600000000015
4.0,9.0,508.1561919324399,73.0005544356502,-8.696012483510003,-9.15160095070405,-85.74900315062303,-184.79017214020394,4.746936563558961,-17.610942993101986,-8.364181768468299,1.9709968557388962,-1.6003073941439006,-1.3965780230006004,-2.2041067636212013,-2.899457355623099,-1.3828687632702952,-0.4964598907672979,0.0479387050963993,-3.166719903578901,-4.564357564401298,-8.431085017641998,-0.915298775149104,0.1134360834441992,-3.562885468575299,0.2610455412075936,4.970499782590501,5.012726369350098,0.6616819779069019,-7.113217692732093,-70.38053449538904,-0.09340761328996905,8.583763167847962,-10.629450637395962,-13.916302721386003,-39.27601991731041,5.181152315668193,-9.6368899512521,0.052849000000000146
5.0,2.0,135.7174012976884,612.2656375972101,13.920663617049968,84.99085676656205,19.604014438108948,-55.333448214106966,-9.659582987682995,-17.32426365183599,-43.628276775953,3.474165163449797,-1.4884297650509026,-5.269896005317204,0.8459085056378015,0.18071960757720262,-0.2415599748575019,-1.5086822216655946,1.9933605685899032,-1.4032892374480994,2.335465546087704,-4.717738585003097,1.7999663232095102,-19.560971556298593,0.22676836752239637,2.4634294518873006,-0.04329552529770808,-5.575915930700404,5.769841094542002,-1.7904680116156015,-979.9036781815898,28.563784413495,-27.908286613013047,-0.15921163632697244,-74.71751719039449,2.677316519902199,1.7839264828885995,-0.7062937707787995,0.010018000000000082
5.0,3.0,289.3463441627009,389.89915770772996,258.8871539571103,-42.653646989511,-15.07584712360483,52.09365507512598,93.00366249205399,68.81074136093605,76.723228618121,42.030164138137906,-4.6380724044765,-3.888677768027801,-2.981009740560399,-0.8000489271058022,2.5460363581294025,1.952055478297499,-0.20468124637589824,5.083273150226198,-0.4238721609408955,-3.879271366913798,-8.26727473461741,-6.762661062997502,1.3939549835976024,-2.1532336469249955,4.303824880685603,2.2216502315997033,-4.529690218341898,1.8426667852641003,808.5687585166502,-125.60822622020191,63.494219751523985,166.15869730564197,114.9423503293045,38.8903218588658,15.7968920356671,12.4210712987133,0.3030870000000001
5.0,4.0,-488.0104819217395,-429.33171686056994,-295.3999020839701,-101.09144951914197,-109.40854981686107,-100.83420667463605,-35.10838041414297,-32.79603994368503,-1.5851650882800072,-24.332403620640306,2.6421085996897062,2.4338924366493977,1.8432001785490968,1.3850595165646027,-0.7604428474794034,-1.6425878717853024,-1.3321826703949036,-1.9357292291539991,-1.1109066094427078,3.8180003276208936,3.262233079682403,9.638215402522,1.1178819611885018,3.989832976873494,-1.3145927968950986,2.120345064572902,0.2239088878384976,5.5087214285422945,38.041956698759805,694.156006746049,114.65279703280498,1.7691024212410298,2.734265987945008,-8.961610126529493,18.108602170537402,3.764938062749298,0.256513
5.0,5.0,-214.22473262673975,-648.96737187793,-51.074269859150036,36.199590128802015,54.43491473986501,83.78476741321703,-50.33444874084603,-44.459701474501,-32.20843843207098,-7.2816961844226,0.28855714594909543,2.490300551028305,0.09280138068320198,-0.42176776489440115,0.5721913271081043,1.8064534398824001,3.113692783597898,0.5161433806933005,-2.7457659007014925,-4.0952896663565,2.955627568488403,-2.5390209353784954,-2.5385162391292013,0.05429203420600004,3.6496442536746976,-1.2851919175790982,4.840283304909697,-2.630580968782894,76.60971568227023,130.97810097551996,-3.7673047889589952,7.010241258468,117.18343325588299,90.71472664363678,26.557212766639708,38.552037968428394,0.2974739999999998
5.0,6.0,-509.47483892996024,134.60465821402977,-73.45836798438995,-22.392073615331128,-86.06036951630006,-72.32704416782099,-22.881537205056986,-43.20063657724398,-28.592102310406005,-13.12983344279759,3.2001448735499025,-2.096504770374402,-1.701955931619299,-3.2205384767461,-4.471382630962406,-2.847533527251098,-2.1475510189137914,-2.143511950566001,-3.5695891351117055,-5.5991177612078005,4.648596118041205,-1.4599009727697094,-3.691601554023997,-4.203647307361898,-5.2551012481939985,3.3363727283630027,-2.0256100792283007,4.344242397052994,-1690.6912166153543,-877.57077229731,-189.22847707890696,-187.43391216414201,-219.9479357545237,-108.98266417399259,-41.78945805155341,-41.847378731209396,0.11281700000000039
6.0,2.0,480.748905748721,-144.43065320335018,-266.46372157801966,-336.54434609281793,-313.4624883473051,-166.93764476802,-35.85326784160901,-62.05747899363098,-36.05563457989899,-19.682073946617805,1.494615691091301,3.9957196207409034,1.409138600133499,2.705932147894604,2.2635327622064025,0.9248037109648948,1.4968737851388951,9.595065013801698,10.783562531283692,3.3238913281240983,-0.17765329134869745,-2.226261585697806,5.178542246981202,5.614860463735596,2.6190583236074048,8.7045638785116,5.54965229702659,15.873452141118499,-9.72147882098966,1070.0112135372103,203.65070766203894,202.636960584858,31.24462202865402,28.407443108866502,-4.463765798381601,-2.8283623388800976,4.12941
6.0,3.0,-1851.2047965696402,-33.96818831862947,-137.91645889788037,112.45601018789807,41.728416455878005,105.92983129400005,1.2666069187300195,59.989301921074,45.08630575806097,46.73679500630439,5.330530061704202,-0.9390458235398036,0.8465609768064013,-0.31472406291749877,1.6665541142938984,5.407097128737,4.227766571894502,-2.049239035809098,-2.5113824967850036,4.166955128519703,13.713354987870304,-2.161693072817698,-2.2769532045081995,-5.220026301522104,2.981146797018198,3.7948204316220995,4.055493596022814,-9.826890561200898,-264.13608599056033,-1109.8019374973642,-245.47631239517193,-241.949526653464,-52.143335797238024,-20.2178175355929,-2.9147522391709018,-8.855809052426004,2.1620079999999984
6.0,4.0,1764.1080158814802,145.55611806061916,255.9408629994905,-27.239858171780043,116.31221928007699,143.87664792611895,63.052086232299985,33.39581002882301,-46.72533764788298,-40.95860345319849,-5.558296811003206,0.22533236811110058,-1.147585873397901,2.2133282549105004,0.6916575315515026,-2.4483243379019974,-1.8177678984974008,-2.9285169897091023,1.1469720824043037,-3.1954793783561968,-11.541261517845307,8.7242324871956,-5.342826918445802,3.3752346859712077,5.432331997872101,-5.574037010295598,3.129672639752499,0.8257692375873091,1315.38918285017,1122.681143803994,208.527033951794,233.348332662797,30.27544046447801,58.9872963964919,65.1157140692724,19.114276949544404,0.0883710000000022
6.0,5.0,31.12189325411964,43.97204315609997,85.87024153918969,64.3034787434899,-125.2860452742201,-188.64607708896193,-55.34978955536104,-72.249045680193,-4.952003358742601,-19.03349207891189,-0.6902271826203936,-0.8195368743820985,-0.8082607003460005,0.6705690624191973,0.4817881042507999,1.7913584888368987,4.360089022338002,1.5707760689912007,4.573492474033102,4.012394644680292,4.636628542881503,0.5802785664762027,-1.9680366636297961,5.544363672255201,-3.7543892239031997,5.413186565337902,-0.5003783673252045,-1.6752319920025016,1050.6537601133996,-29.062337018100152,5.66378385983694,-17.18232033351802,2.416959828060982,-85.6713110423154,-81.5453944066715,-20.8313820023785,1.4205279999999991
6.0,6.0,-12.192747484859865,-65.00118587068982,-251.6411215011999,-167.66664575715492,65.72310381025409,113.451280562259,11.899368304061056,2.577822216024032,-4.004611535023898,-2.4235566728690046,0.2275280072533974,1.2963074819640994,1.6282602566165991,-0.07911189157639953,-0.13412335420550292,0.3810141989377023,-3.7799834760168984,1.342530663039497,-1.8876995623043058,-0.4943200252153943,-4.9387889723542955,0.7235406261774955,2.5935439310382975,0.7948785105999967,2.3910541019441,1.2003915277436015,-4.458078261382795,2.463281373842797,126.35584317969005,175.46339661703996,-228.02724619221897,-216.95064822843096,-87.80574600535299,6.2978829477684855,10.120747315079903,-4.4212110417178,0.813817000000002
6.0,7.0,-507.1598559551303,102.23907855227026,769.5921235982298,175.97767150420498,182.51625357131798,170.91449156760098,92.62200337874896,123.62127114844097,89.27889806930449,63.4416755728354,-1.487090710691401,-4.525579098150001,-6.407436068563399,-1.6592285850469999,1.3554617958739996,1.9486126882152988,3.7892455853545,2.941818649946402,-2.0394241243043965,-2.4521849858122096,1.8286488393772942,-7.7782573722439,-6.382119900403403,-1.4303751628130001,-0.2256209817234982,1.4503646304625981,3.787394701858098,2.3040017570623945,-138.99018284661906,-263.3787179323497,-14.71847791728203,-3.5840137881100134,5.651345825793001,3.225841996836195,-7.119884029418401,-3.0111771950114026,-2.339399000000002
