subject,soundtype,recording,segmentNum,numIMF,OBW1,OBW2,OBW3,OBW4,OBW5,OBW6,OBW7,OBW8,OBW9,OBW10,OBWRatio1,OBWRatio2,OBWRatio3,OBWRatio4,OBWRatio5,OBWRatio6,OBWRatio7,OBWRatio8,OBWRatio9,OBWRatio10,PobwdB1,PobwdB2,PobwdB3,PobwdB4,PobwdB5,PobwdB6,PobwdB7,PobwdB8,PobwdB9,PobwdB10,PobwRatio_23,PobwRatio_34,PobwRatio_45,PobwRatio_56,PobwRatio_67,PobwRatio_78,P3dB1,P3dB2,P3dB3,P3dB4,P3dB5,P3dB6,P3dB7,P3dB8,P3dBBalancing_23,P3dBBalancing_34,P3dBBalancing_45,P3dBBalancing_56,P3dBBalancing_67,P3dBBalancing_78,FCenter1,FCenter2,FCenter3,FCenter4,FCenter5,FCenter6,FCenter7,FCenter8,FCRatio1,FCRatio2,FCRatio3,FCRatio4,FCRatio5,FCRatio6,SNRdB,Amplification,Length(s),PowerOBW(W),Power3dB(W),deltaOBW1,deltaOBW2,deltaOBW3,deltaOBW4,deltaOBW5,deltaOBW6,deltaOBW7,deltaOBW8,deltaOBW9,deltaOBW10,deltaPobwdB1,deltaPobwdB2,deltaPobwdB3,deltaPobwdB4,deltaPobwdB5,deltaPobwdB6,deltaPobwdB7,deltaPobwdB8,deltaPobwdB9,deltaPobwdB10,deltaP3dB1,deltaP3dB2,deltaP3dB3,deltaP3dB4,deltaP3dB5,deltaP3dB6,deltaP3dB7,deltaP3dB8,deltaFCenter1,deltaFCenter2,deltaFCenter3,deltaFCenter4,deltaFCenter5,deltaFCenter6,deltaFCenter7,deltaFCenter8,deltaAmp
20,DDK,pataka Triad,6,17,6876.89026985349,2993.1081490504903,1688.2386463457,882.0202701790021,492.519048011172,261.54648995263597,192.563099175735,159.559880232052,81.9384506182376,50.99252331637901,1.7729176828935098,1.9140587846162298,1.7908348392628997,1.8831032605345401,1.35823785072105,1.2068390806992702,1.9473138560486498,1.6068718566809699,1.5641038369262201,1.36334798477601,-29.711333701984803,-29.3622102720303,-22.951489322444502,-19.3167357451945,-15.2260413400884,-17.6528317886904,-26.810868491344102,-34.0495244543296,-32.691702538,-30.9023771657864,6.29804519821117,13.933407250007802,0.740185576827201,10.0639201925976,21.2555065251541,18.521618932834603,-45.3677948388772,-44.9500713755024,-35.660255470241395,-36.8848965724523,-20.056921322021697,-25.289961532686,-38.9083383138445,-45.33248742417871,-0.6434356661505649,0.262465508668606,-1.30135055989226,-82.73142564205979,3.5909618964237304,0.731374356787321,1534.16585175641,1533.9710844447598,563.96255334255,408.124160847643,167.274464942559,128.607686486933,69.9603847517657,49.990471276832196,2.71998748029114,1.38184064420798,2.43984735499104,1.3006568231795,1.8382930131568,1.39947439911791,14.529955612042802,107.789474,0.41425,0.071744,0.030113,1047.4275682572497,87.4807058876404,4.439981337199924,-70.77577979255102,-68.40129809397195,-87.56666228600102,-42.23363659712899,11.907608834685988,-12.0170767390578,-1.6458330045449898,-4.312121199767905,-3.6576615747696017,-1.688755603332801,-0.4934925789056983,1.0883248474169989,1.2470271922956009,0.044792845341397935,-1.8053829645931003,-0.7231772587251974,-1.1642680724915984,-5.782435465443804,2.8129294597182053,-1.3864111445477008,-7.263588121467194,0.529205456405407,-0.3345329466144982,-2.9424423516394995,-5.1025623857875075,-132.12868115717015,205.12371126930975,2.1276358232489656,6.6273893270100075,0.11988030762802282,16.056850968006003,11.178670153983205,8.591699273366693,-0.35574099999999476
20,DDK,pataka Triad,7,19,6825.685305435501,2783.3640331911797,1504.52714719915,879.610495660289,484.823865569448,297.850750654411,220.339662506956,161.49331320169202,89.71535917826121,51.2812499200932,1.84999256302735,1.71044701560747,1.8142887719174998,1.6277409558452902,1.3517800075826498,1.36438876717929,1.8000631628839698,1.74947684227776,1.4951222459911497,1.02139998516991,-30.4286229573152,-27.8198540216472,-21.8976824476049,-20.036889988846,-12.8045881131028,-17.7728090928506,-26.099733801683303,-29.3846734627598,-31.770160187519497,-25.9815316195439,7.56264868156278,10.8140076008076,-4.55467682108202,15.4150750744256,18.8360181319479,12.711456010467998,-49.2660545371887,-43.949944089103,-35.382502703209894,-32.7116900484125,-15.4822131677639,-28.2196631875284,-36.6088272247986,-38.8111898121513,-0.54234053263112,-0.6008529394386729,-1.33843857270053,-23.274078850077,1.58327244794066,0.642940290212963,1649.02768780966,1648.6653989886302,551.678399009666,405.393776569729,172.520779411673,119.49148578875,94.2367959584017,40.577188190640605,2.98845378384979,1.3608457526845499,2.3498257888249503,1.44379139880036,1.26799181331989,2.3224082338001497,14.960331755936599,118.296029,0.4515,0.09311799999999999,0.042649,-51.204964417989686,-209.74411585931057,-183.71149914655007,-2.4097745187131068,-7.6951824417240005,36.304260701775036,27.776563331220984,1.9334329696400232,7.776908560023614,0.28872660371419556,-0.717289255330396,1.5423562503831008,1.0538068748396014,-0.7201542436514998,2.4214532269855997,-0.11997730416020147,0.7111346896607991,4.6648509915698,0.9215423504805038,4.9208455462425,-3.8982596983114988,1.0001272863993975,0.277752767031501,4.173206524039799,4.574708154257797,-2.9297016548424004,2.2995110890459003,6.521297612027411,114.86183605325004,114.6943145438704,-12.284154332883986,-2.73038427791397,5.246314469113997,-9.116200698183007,24.276411206636,-9.41328308619159,10.506555000000006
20,DDK,pataka Triad,8,17,5458.4120185926095,2842.62161145365,1597.6246901218399,885.3092470846491,629.456966087617,381.69112273256104,255.052664258726,179.195297791347,128.846169727222,73.1280533012543,1.77927997046469,1.8045950557761299,1.40646508781574,1.64912655442778,1.49651886147471,1.4233223047833898,1.3907693039748001,1.76192533385833,2.3883927826147002,1.28243096919941,-24.714031405619195,-23.7417895055586,-19.4240292725555,-17.2939302723349,-18.0816671291576,-20.085841733416,-24.343487180478895,-31.4239612134126,-32.8091157856291,-29.9548699836508,11.850671714270101,6.69717558326129,13.3002868122876,13.998169201245199,15.2227178485451,11.7016623908832,-37.6758701093384,-39.5352146671868,-35.5924612198288,-26.121204855816803,-30.594217084622503,-32.0798363304028,-35.308559581961106,-36.0451495713621,-38.7536528208814,-0.9483063523769399,0.471375165290878,0.471571663598423,-7.980582140579459,0.0445172042493067,1724.65304322843,805.2980036364779,400.164710974252,207.29217693210097,171.366745870566,54.429793622883395,34.718100718889296,28.4649922310156,2.01241634145069,1.93043807487886,1.20964062122455,3.148399699214,1.56776414883979,1.2196771542084,12.785505709073998,139.438298,0.44375,0.067393,0.004951,-1367.2732868428911,59.25757826247036,93.09754292268985,5.698751424360125,144.63310051816904,83.84037207815004,34.71300175177001,17.701984589654984,39.13081054896078,21.846803381161095,5.714591551696003,4.078064516088599,2.4736531750493995,2.7429597165110984,-5.277079016054801,-2.3130326405653996,1.7562466212044079,-2.0392877506528,-1.038955598109606,-3.9733383641068976,11.590184427850303,4.414729421916199,-0.2099585166189044,6.590485192595697,-15.112003916858603,-3.860173142874398,1.3002676428374969,2.766040240789195,75.62535541877014,-843.3673953521522,-151.51368803541402,-198.10159963762806,-1.1540335411069975,-65.0616921658666,-59.518695239512404,-12.112195959625005,21.142269
20,DDK,pataka Triad,9,17,7218.47261554994,3326.35047154955,1764.76823652585,945.398693889513,546.514121653934,424.40487463137396,260.196823889627,168.700848065683,95.289284503671,45.8227116334111,1.88486533398734,1.8666920611719098,1.72987056771456,1.28771876649301,1.6310916800867798,1.5423563477779298,1.7704073332525,2.07952085564033,1.8982739749070099,1.4423175198374099,-31.4234656184468,-29.363155718133303,-23.4070903288628,-20.3989695810798,-13.6561989992627,-20.6994830914307,-25.804457134138197,-30.797262534103197,-30.2924374072532,-32.7500165257658,9.50233804057617,4.49064155517986,-4.16185217849154,15.6654764861427,14.9889907091905,17.3579052148451,-41.2632612871124,-44.758426685823004,-38.8654937587094,-27.897731884042603,-16.2371174025883,-29.3216754854053,-35.6884738006212,-43.1623623489833,-0.618115216769426,-1.11226425088619,-0.914991902435893,-20.518839325914897,9.58531045924404,0.335144403714134,1789.4023104713501,1537.02135801816,793.7551414553379,400.726755278908,173.146349691663,56.601119435863296,35.245703067223,28.9319299757766,1.93639231766116,1.98078898151654,2.31438177006052,3.0590622838804595,1.6059012733526599,1.21822854876023,15.1677535719491,137.104603,0.4795,0.06869700000000001,0.026967,1760.0605969573307,483.7288600959,167.14354640401007,60.08944680486388,-82.94284443368304,42.713751898812916,5.144159630901015,-10.494449725663998,-33.55688522355099,-27.305341667843194,-6.709434212827606,-5.621366212574703,-3.9830610563072995,-3.1050393087448995,4.425468129894901,-0.6136413580147,-1.4609699536593013,0.6266986793094027,2.5166783783759037,-2.7951465421150026,-3.587391177774002,-5.223212018636204,-3.2730325388805994,-1.7765270282258,14.357099682034203,2.758160844997498,-0.37991421866009745,-7.117212777621198,64.74926724292004,731.7233543816822,393.59043048108595,193.43457834680703,1.7796038210969982,2.1713258129799016,0.5276023483337013,0.46693774476100103,-2.333695000000006
20,DDK,pataka Triad,10,15,7066.379615091851,3139.5734092661896,1485.0429683177,761.34270220272,433.691380010664,265.025904890131,195.347986909958,119.57890719978799,65.7317374262886,33.458650001946395,2.11412967587246,1.95055782897921,1.7554942000092302,1.63641127908026,1.3566861326924802,1.63363248155109,1.81919589960457,1.9645663355354899,1.09937389609677,1.3682233240308201,-31.1370799564457,-30.315699614868997,-22.250289746240696,-18.7137530130677,-16.2762860409058,-19.0122333095272,-26.652946539288003,-29.6519834370254,-33.4504838245185,-33.8809381852467,6.3194481504056,10.364093482452901,1.29787300711044,10.444133688474698,15.416033324735698,9.9223871871361,-39.519204250958204,-47.47039990747479,-36.6351477652746,-32.6143832286936,-20.0116260201782,-26.7204197293805,-34.4282666342629,-36.575333726424105,-0.6047912310951589,-0.341531375843297,-9.7393889088581,-30.2342948022857,1.41943100987681,0.22862248538319,1807.00433191575,1399.8880573307501,404.36848753667,178.806015114145,113.931054215694,59.420348052319795,29.9138235153727,19.0107596577432,3.4619118464412897,2.26149264205979,1.56942298432199,1.9173744003548703,1.98638425548589,1.57352068270394,15.2923601499105,140.635193,0.414125,0.061028,0.017856,-152.0930004580896,-186.77706228336046,-279.72526820815006,-184.05599168679294,-112.82274164327004,-159.37896974124294,-64.84883697966902,-49.12194086589501,-29.557547077382395,-12.364061631464708,0.28638566200110205,-0.9525438967356941,1.156800582622104,1.6852165680121018,-2.6200870416430977,1.6872497819034997,-0.848489405149806,1.1452790970777968,-3.1580464172653,-1.1309216594808973,1.7440570361541958,-2.711973221651789,2.2303459934347956,-4.716651344650995,-3.7745086175898983,2.601255756024802,1.260207166358306,6.587028622559195,17.602021444399952,-137.13330068740993,-389.38665391866795,-221.920740164763,-59.215295475969,2.819228616456499,-5.331879551850296,-9.9211703180334,3.5305899999999895
20,DDK,pataka Triad,11,17,7233.112484390909,2934.99493327296,1578.55431134978,835.279268369498,541.672277273553,375.923986745564,213.37819699532199,172.823208643914,100.075508552619,79.8155589336508,1.8592929696307599,1.88985213823298,1.54203806141563,1.4409090570753402,1.76177318975943,1.23466170238146,1.72692810802,1.25383458926611,1.3140048871388301,1.63421677964423,-30.8173658477218,-27.7036607226903,-21.931266952681103,-18.756756824887603,-14.62169145941,-17.6905050674865,-19.081895381649197,-25.8891280270131,-29.182537680910396,-30.1937872097191,11.2539887425347,11.137401882792098,-0.0812899987772084,14.3686960917837,12.8659820758833,16.2575703351431,-48.2334356634155,-44.524462692282896,-38.9576494652251,-33.0686688354732,-18.675466826110302,-28.9903875511937,-30.5564871433698,-35.3394657167923,-0.357536063011751,-0.9566201257319631,-1.24623026513709,-324.872878836549,0.167115672787616,2.7481875427829703,1679.09078932022,1669.74726476306,570.6534347629621,372.44102772892603,167.626223074879,87.54597642883829,77.5969353342227,61.991556097076,2.9260268370357596,1.5321980992338502,2.22185419976059,1.91472218270515,1.12821435604078,1.25173394926092,14.3534502447585,144.99115,0.43475,0.07710499999999999,0.026305000000000002,166.73286929905862,-204.5784759932294,93.51134303208005,73.936566166778,107.98089726288907,110.89808185543296,18.03021008536399,53.24430144412601,34.343771126330395,46.35690893170441,0.3197141087239004,2.6120388921786954,0.3190227935595935,-0.043003811819904314,1.6545945814957985,1.3217282420406988,7.571051157638806,3.7628554100122997,4.267946143608103,3.6871509755275973,-8.714231412457295,2.945937215191897,-2.3225016999505,-0.4542856067795995,1.3361591940678963,-2.2699678218132,3.871779490893097,1.2358680096318082,-127.91354259553009,269.85920743230986,166.2849472262921,193.63501261478103,53.69516885918499,28.125628376518492,47.68311181885001,42.9807964393328,4.355957000000018
20,DDK,pataka Triad,12,19,7420.73405960308,3837.7876267502397,1376.2090974902699,799.13778574276,530.73058506994,312.602042543435,231.929635109664,143.473179641439,76.1859150293981,57.095559814967096,2.7886660782500603,1.7221174145972198,1.50573154859249,1.6977834845599198,1.3478313903077799,1.6165365240338998,1.88319822090575,1.3343579654232,1.18507474385946,1.35761595434434,-33.0857613591216,-32.3366523719787,-17.471779303422302,-16.7691671916755,-17.619360831023897,-18.137669327692603,-26.6746215344829,-27.5653501411789,-28.1939098845635,-25.914152028263196,-4.79903446515056,10.5567038124864,7.13918973129705,4.4093099127719,16.1492352994647,8.27882511481897,-42.1149434761501,-46.2248607801653,-27.537617906828103,-28.0284831159087,-23.908356922972605,-22.0286707437958,-34.2869046271574,-34.953446649301895,-0.9016158383913,-1.70421210627473,-0.41834090404799795,-0.635794734463937,-20.6525559451801,0.0435592302787534,1675.87494387976,1673.5574285103799,406.429887723384,205.35692493899398,174.33286862544998,60.3592853411521,40.923661255863706,32.3972221928941,4.11770265687105,1.9791389447622703,1.17795873238453,2.88825269616956,1.47492388239099,1.2631842635212,18.025369230662697,212.779221,0.430937,0.075676,0.006242,187.62157521217068,902.7926934772795,-202.34521385951007,-36.141482626738025,-10.941692203613002,-63.321944202128975,18.551438114342005,-29.350029002474997,-23.889593523220896,-22.71999911868371,-2.268395511399799,-4.6329916492884,4.459487649258801,1.987589633212103,-2.997669371613897,-0.447164260206101,-7.592726152833702,-1.6762221141657996,0.988627796346897,4.279635181455905,6.118492187265396,-1.7003980878824052,11.420031558397,5.040185719564498,-5.232890096862302,6.961716807397899,-3.7304174837875976,0.3860190674904018,-3.2158454404600434,3.810163747319848,-164.22354703957808,-167.08410278993205,6.7066455505709826,-27.186691087686185,-36.673274078359,-29.5943339041819,67.788071
21,DDK,pataka Triad,1,20,5836.266027210129,2671.05373296398,1695.6712536563198,1112.49223430892,743.6783659608369,504.54362640447505,402.909743019788,213.248886992385,117.27729168392099,78.15711097193959,1.57521909226477,1.5242095192778302,1.49593195826206,1.47396246239499,1.2522497535625399,1.88938731968235,1.8183305900951499,1.50053258399004,1.76563201269162,1.51764563536561,-30.3020353130948,-27.235238101191502,-24.791485204074,-25.398275267308602,-25.0794621055002,-29.262132991424103,-33.8197217916459,-37.1991623945844,-39.8822249912226,-41.731068851677996,12.5862008294388,19.718788762972,9.974762092622159,19.4605683411469,16.660725436856698,17.9623115115461,-46.6136967787775,-47.5269722071732,-39.8214389306304,-44.510273967046004,-35.3730373599308,-44.5400304466471,-45.92285842828079,-51.782033303191994,-2.59322181603436,0.9564663206360029,-0.5619091999617479,-1.61980216860648,0.29601648027588695,0.418021218072423,1802.78041572602,880.7459990528889,716.8069899847991,510.30504810657004,244.72937156011298,177.03586412067799,75.3797663157179,67.0075853164408,1.2287073247870601,1.4046637254411498,2.0851810506170603,1.3823717175932801,2.34858600355947,1.1249437800174398,161.02990580738899,18.52346,0.523438,0.012549,0.0007639999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,DDK,pataka Triad,2,17,6179.050341169201,2915.73990284165,1648.6740394013098,1068.8486282240801,616.635614045334,413.47658731697305,316.69210716387,198.65833039343602,122.30856793943501,67.72602425803831,1.7685363104889098,1.5424766387553301,1.73335532992017,1.49134348342829,1.30561064820925,1.5941546802325002,1.62423887173471,1.8059316087038502,1.38610485645687,2.09797596183326,-31.5801982459634,-28.2959763352559,-24.5196631179721,-23.9061270663003,-19.0434724353464,-21.192285964031697,-23.8987291036049,-28.0657480334655,-36.104497836722004,-37.15035473320221,14.5098316856064,14.6766845108336,-0.0065988412383646295,14.268218970356697,13.4052799045333,17.3961208897388,-51.1448186856291,-49.2052065432756,-42.8058080208623,-39.196347628805704,-23.899528225062,-33.3116914057032,-34.5975658685651,-41.2948499933437,-0.48855387178677395,-0.347187229467405,-1.5330277949371398,-13.920202252748101,2.3517150654651098,0.7922565049960729,2537.46235645903,1678.82385828089,677.167852433574,329.409946815641,172.869309961582,92.6370172484706,53.8717717164504,27.227625900097298,2.47918422625588,2.05569946803264,1.90554325049859,1.86609322165363,1.71958363901707,1.97857029158969,17.007487192885,33.470889,0.446125,0.035715,0.015509,342.78431395907137,244.68616987766973,-46.99721425501002,-43.6436060848398,-127.04275191550289,-91.067039087502,-86.21763585591799,-14.590556598948979,5.031276255514015,-10.43108671390128,-1.2781629328685966,-1.0607382340643987,0.2718220861018992,1.4921482010083018,6.0359896701538,8.069847027392406,9.920992688040997,9.133414361118898,3.777727154500596,4.58071411847579,-4.531121906851595,-1.678234336102399,-2.984369090231901,5.3139263382403,11.473509134868799,11.2283390409439,11.325292559715692,10.487183309848291,734.6819407330102,798.077859228001,-39.639137551225076,-180.89510129092906,-71.86006159853099,-84.39884687220739,-21.507994599267505,-39.7799594163435,14.947429
21,DDK,pataka Triad,3,19,6133.08532486484,2589.65488354304,1623.92874134281,1073.16234754661,579.16385985615,491.519522727204,347.903834696792,225.642816588976,175.543211653431,101.108504469251,1.5946850484348702,1.5132181491974,1.85295116275583,1.17831303351421,1.4128028314363799,1.5418343023546002,1.2853975637318,1.7361864125566,1.80966967873207,1.8670369114145402,-32.548469861200296,-29.4350525252012,-28.798921278158,-27.0598017788664,-22.100064678560802,-27.2270522934588,-28.9978219280607,-34.5709345940905,-40.5040821147132,-42.2928662358174,19.486980094257103,4.4278900108985,3.60451126622603,18.195197496952602,11.685162636572098,16.9131821980327,-51.32637378970671,-49.844753919190005,-48.92203261945829,-33.2268112890565,-30.664313045092502,-40.295262175513294,-38.9122149300309,-45.911004126093395,-0.29828981069148497,-0.780147321236652,-20.408079962553998,449.810457192485,2.04846412821723,0.6757130878321421,1558.46483158273,821.6796137968021,663.1056693466941,170.554143532783,83.1890965400841,46.8481830532648,38.512938122118,27.220286053720002,1.23913827279797,3.8879481647963305,2.05019829071713,1.7757166045372799,1.21642713689403,1.41486162364759,13.8193598541724,23.173975,0.441875,0.014059,0.001639,-45.96501630436069,-326.08501929860995,-24.745298058499657,4.313719322529778,-37.471754189184026,78.04293541023094,31.211727532921998,26.984486195539972,53.23464371399599,33.382480211212695,-0.9682716152368975,-1.1390761899452997,-4.2792581601859006,-3.153674712566101,-3.0565922432144035,-6.034766329427104,-5.0990928244557985,-6.505186560625003,-4.399584277991195,-5.142511502615193,-0.18155510407761,-0.6395473759144039,-6.116224598595991,5.9695363397492045,-6.764784820030503,-6.983570769810093,-4.314649061465801,-4.616154132749692,-978.9975248763001,-857.1442444840878,-14.06218308687994,-158.85580328285798,-89.6802134214979,-45.7888341952058,-15.358833594332395,-0.007339846377295345,-10.296914000000001
21,DDK,pataka Triad,4,18,6678.1195223731,3426.3739404011894,2057.80290140815,1226.99253047845,637.171989972774,452.40231651544997,309.576213337047,204.416956346708,128.24517793748,76.6629187331942,1.6650641993246897,1.67711118877451,1.92568497954669,1.40841893755204,1.46136006910486,1.51443509809421,1.5939543274396002,1.67284496933655,2.0445529332216497,1.29807574167145,-31.7934952627054,-28.887266525058998,-26.0908795580754,-25.4190434652702,-18.460413859226197,-19.8042309626267,-21.943879860949103,-29.063366652827,-35.2386052219282,-36.24496570723571,13.6046014014675,16.2660388457168,3.2747616725006403,8.13489496392438,13.9555200316362,20.1238255319047,-54.40590437185579,-47.767668203804796,-42.491867926526496,-42.35691840379221,-28.693805137770802,-26.595308823150603,-33.7597509942629,-42.067705392853796,-0.42683291766091497,-0.0163730367917421,-1.00530759688651,4.33267076788621,-13.964533128737,1.08883464921117,2504.61473067018,1716.07251349215,728.538160730983,411.469787547063,171.883078657454,101.284549332294,59.1617443544718,23.1293036066174,2.3555012022572996,1.77057510120996,2.39389351622612,1.69703157876075,1.7119939656518701,2.5578696773881804,12.706338291319302,49.498489,0.42481199999999997,0.040138,0.003714,545.0341975082601,836.7190568581495,433.87416006533977,153.83018293184,58.00813011662399,-39.117206211754024,-38.32762135974497,-21.225860242268,-47.29803371595099,-24.4455857360568,0.754974598494897,0.547786000142203,2.7080417200826012,1.6407583135962014,3.639650819334605,7.4228213308321,7.0539420671115955,5.507567941263503,5.265476892784996,6.0479005285816925,-3.079530582149083,2.077085715385209,6.430164692931797,-9.130107114735708,1.9705079073217,13.69995335236269,5.152463935767997,3.8432987332395996,946.14989908745,894.3928996953479,65.43249138428894,240.91564401428,88.69398211736991,54.43636627902921,20.6488062323538,-4.090982447102604,26.324514
21,DDK,pataka Triad,5,18,6856.678436350479,3622.68838760269,2236.1403890287697,1494.0025182939,852.490179823649,471.7503703683,276.688612266338,182.266269688625,150.361083374222,54.2609321427388,1.62006303601365,1.4967447254254698,1.7525158103322198,1.80707898365422,1.70498657860988,1.5180461680541297,1.21219045246566,2.7710744625374706,1.5569654534467599,1.3362668822207902,-32.6126429438299,-30.380566153276,-28.148682847302197,-28.3301330612352,-21.964462102603,-20.6334763979901,-19.909496762908002,-29.885785730602397,-34.9156294869392,-32.104280592361995,15.745768764603,20.222854228650302,-2.6715721756020803,8.45852110002308,9.38606017124703,19.317660336989697,-47.913926243190296,-49.1986392752221,-46.126334917879,-48.3715370759525,-25.6585608856331,-30.4229832026261,-30.019536569237104,-39.2271570998977,-0.277473850972048,0.44354300109008,-1.3751517182585702,-10.0219969346349,-0.405621879321483,1.7203118882860202,2354.99936363214,1559.82688557419,724.0417939693331,509.780361859935,167.68398183947,108.001506271476,32.6906490763339,26.7407998152607,2.15433266223891,1.4203014634138997,3.0401255759060297,1.55260780732053,3.30374309850159,1.2225007966170802,17.104184081073598,48.117474,0.41600000000000004,0.02877,0.012858000000000001,178.55891397737923,196.31444720150057,178.33748762061987,267.00998781545013,215.318189850875,19.348053852850057,-32.887601070709024,-22.150686658083004,22.115905436741997,-22.4019865904554,-0.8191476811244982,-1.4932996282170024,-2.057803289226797,-2.9110895959649987,-3.504048243376804,-0.8292454353634007,2.0343830980411006,-0.8224190777753968,0.3229757349890008,4.140685114873712,6.491978128665494,-1.4309710714173036,-3.634466991352504,-6.014618672160296,3.0352442521377014,-3.8276743794754964,3.7402144250257976,2.8405482929560932,-149.61536703803995,-156.24562791795984,-4.496366761649938,98.310574312872,-4.199096817984014,6.716956939181998,-26.471095278137902,3.6114962086433025,-1.3810149999999979
21,DDK,pataka Triad,6,18,6466.671742678929,3527.89621464151,1614.4567105020099,1098.24456348817,561.078033055201,327.995428855014,276.570290345931,196.612474583427,95.417213206705,62.417293422214605,2.1851909634322197,1.47003387421676,1.9573829285526898,1.71062759933529,1.18593876603579,1.40667722600977,2.06055561649553,1.5286983458457,1.7936836749433203,1.39558935046578,-30.0903977998262,-31.1336618181036,-25.533754248285103,-26.6162273085839,-19.8910878237623,-19.6475407412999,-27.2317185720629,-30.802410471503897,-33.6057222949903,-36.08679906113029,9.93998727070983,17.9791846028712,4.7775349354924606,7.07614218004307,19.2983035565713,13.8834766272452,-45.298005931060295,-52.1429378460411,-41.0736490888134,-43.5129388511564,-31.3937622440764,-26.967230003805398,-38.945844297871204,-41.1151951993081,-1.26229301823111,0.44994557039679206,-0.680422301701965,-8.58556797015975,1.3674230645814698,0.9198320709847351,1805.2146298020602,1555.99331087347,847.2835378330909,581.8772631641269,169.300842881949,89.0095592427315,75.5859570398004,29.047534825440398,1.8364493600960201,1.45612071732403,3.43694250577277,1.9020523674346101,1.1775938643716901,2.6021470494494703,14.669965034874,56.30240500000001,0.426125,0.029764,0.005797,-390.00669367155024,-94.79217296117986,-621.6836785267599,-395.75795480573015,-291.412146768448,-143.75494151328604,-0.1183219204069701,14.346204894802014,-54.943870167517005,8.156361279475803,2.5222451440036977,-0.753095664827601,2.6149285990170945,1.7139057526513,2.0733742788406992,0.9859356566902022,-7.322221809154897,-0.9166247409015007,1.309907191948902,-3.9825184687682977,2.615920312130001,-2.944298570819001,5.052685829065602,4.858598224796104,-5.735201358443298,3.4557531988207018,-8.9263077286341,-1.8880380994103945,-549.7847338300799,-3.8335747007201917,123.24174386375785,72.09690130419193,1.6168610424790018,-18.991947028744505,42.89530796346651,2.306735010179697,8.184931000000006
21,DDK,pataka Triad,7,19,7082.958979138291,3697.0589209859204,1970.2674631926898,1403.9574247109601,838.243771779962,454.507276517443,308.145288278323,189.232095892551,128.32334683996598,101.958184498594,1.87642489664579,1.40336696007596,1.6748796376139299,1.84429120299858,1.47497720655369,1.6283986436069098,1.4746505647841799,1.25858799341151,1.3893264164269998,1.39883369050619,-28.914553202448698,-27.341633675242896,-25.2938301038795,-25.231803481041798,-22.823393267085,-17.4205546106179,-17.3035140143135,-28.5007129541613,-31.5829689891738,-33.7362996327754,15.2681838939663,19.5802285274842,12.3377879216127,4.14351408100162,7.3506209126639295,18.868281555629398,-52.029257875980704,-46.18619533519689,-42.609817569209106,-44.87405863136371,-37.5695914026544,-26.9669073480866,-24.7711755232818,-36.1717955699429,-0.30153193927440197,-8.90782214662085,-0.563295840121847,-1.3912301431661103,-3.6903599501404,1.88282049618206,2388.1826112166896,1565.8467054787802,700.420031997003,285.102966856661,168.10638119295,106.022306149512,70.76657356534791,41.4343314774749,2.23558241333321,2.45672656345645,1.6959675464634698,1.5855755953458401,1.4981975360387798,1.7079212103088701,15.9724153541804,76.560748,0.415375,0.052198,0.008268000000000001,616.2872364593622,169.16270634441025,355.8107526906799,305.71286122279025,277.165738724761,126.51184766242903,31.574997932391966,-7.380378690876,32.90613363326098,39.54089107637939,1.1758445973775018,3.7920281428607048,0.2399241444056024,1.3844238275421006,-2.932305443322697,2.2269861306820005,9.9282045577494,2.301697517342596,2.022753305816501,2.350499428354894,-6.731251944920409,5.956742510844208,-1.536168480395709,-1.3611197802073107,-6.175829158578004,0.00032265571879719346,14.174668774589403,4.943399629365196,582.9679814146293,9.853394605310314,-146.86350583608794,-296.77429630746593,-1.1944616889989845,17.012746906780507,-4.8193834744524935,12.386796652034501,20.258342999999996
