subject,soundtype,recording,segmentNum,numIMF,OBW1,OBW2,OBW3,OBW4,OBW5,OBW6,OBW7,OBW8,OBW9,OBW10,OBWRatio1,OBWRatio2,OBWRatio3,OBWRatio4,OBWRatio5,OBWRatio6,OBWRatio7,OBWRatio8,OBWRatio9,OBWRatio10,PobwdB1,PobwdB2,PobwdB3,PobwdB4,PobwdB5,PobwdB6,PobwdB7,PobwdB8,PobwdB9,PobwdB10,PobwRatio_23,PobwRatio_34,PobwRatio_45,PobwRatio_56,PobwRatio_67,PobwRatio_78,P3dB1,P3dB2,P3dB3,P3dB4,P3dB5,P3dB6,P3dB7,P3dB8,P3dBBalancing_23,P3dBBalancing_34,P3dBBalancing_45,P3dBBalancing_56,P3dBBalancing_67,P3dBBalancing_78,FCenter1,FCenter2,FCenter3,FCenter4,FCenter5,FCenter6,FCenter7,FCenter8,FCRatio1,FCRatio2,FCRatio3,FCRatio4,FCRatio5,FCRatio6,SNRdB, Amplification ,deltaOBW1,deltaOBW2,deltaOBW3,deltaOBW4,deltaOBW5,deltaOBW6,deltaOBW7,deltaOBW8,deltaOBW9,deltaOBW10,deltaPobwdB1,deltaPobwdB2,deltaPobwdB3,deltaPobwdB4,deltaPobwdB5,deltaPobwdB6,deltaPobwdB7,deltaPobwdB8,deltaPobwdB9,deltaPobwdB10,deltaP3dB1,deltaP3dB2,deltaP3dB3,deltaP3dB4,deltaP3dB5,deltaP3dB6,deltaP3dB7,deltaP3dB8,deltaFCenter1,deltaFCenter2,deltaFCenter3,deltaFCenter4,deltaFCenter5,deltaFCenter6,deltaFCenter7,deltaFCenter8,deltaAmp
7,DDK,pataka FixedFrame,6,18,4172.788629298971,2720.98639229002,1747.5524580242402,1141.02864169187,819.690765522204,539.072430368507,500.58644492287203,346.555577766362,223.795493019553,127.572253067327,1.5570270178706598,1.53155880069149,1.3920232966940302,1.52055775688968,1.07688179701223,1.44446223647381,1.54853689451236,1.7542646432797802,2.3724634929262005,1.07384129368819,-24.3529583669554,-26.015789653432197,-25.305524408407397,-25.7508442986035,-28.1268418799895,-32.3032493588719,-37.2819016510086,-42.7840514139274,-45.3587985128351,-47.798345945708,15.666584491450601,17.3146842992148,19.407623979862898,15.130804892098801,23.3991377342589,19.7850335907011,-42.0442102248127,-47.5695376833033,-41.6823741448828,-42.620208707622204,-45.158468278466394,-43.2576467720883,-55.702387093130795,-57.0669352417096,-26.6960116498085,0.2294397503949,0.462028537884553,-0.183272209322552,10.0487088823645,0.110619297836455,1873.3500240253197,970.7247463484441,720.131241334357,492.077979722073,239.78300931244098,93.5838721023662,78.3736876380305,38.651668840018,1.34798310450988,1.4634494348661797,2.05218034894578,2.5622257759345,1.1940725889355102,2.02769220554033,160.878096609391,2.052361,-1056.606407650619,-71.75269823118015,93.51142833140989,43.26657899461998,-80.47522562291601,-58.22648782734302,-34.953011313703996,-52.55327857880002,99.60043973036998,81.9161457820111,0.8301644148717031,0.20258972202540448,-0.6292502665541981,-0.11673724214800174,-0.8446874748110993,-1.095521937201898,-2.418758974118205,-3.456603276598699,-19.5427017776474,-33.7936511980186,-1.5413082268259046,-0.23772706827001144,0.6044180857335988,-0.4035887233730051,-4.056930735744601,5.467699826366697,-4.538591153071998,-3.5230770944477072,-43.98858550381033,14.606004324402079,2.88370934284103,7.6894130959870495,3.8059853026259987,-47.12931439269582,48.5673379716777,14.740584605956894,0.0
8,DDK,pataka FixedFrame,2,21,6684.972907058729,2068.0742451798496,1305.7272189617402,840.012632000475,562.2380693205099,441.19060552708504,282.961581744397,181.885691937222,85.4476463668347,34.434886005527304,1.58384861336068,1.55441379000715,1.49405150208997,1.27436546081667,1.55918907014599,1.55571105528224,2.1286214386335502,2.48142672384973,0.9319742205957801,1.17007263175017,-31.563099376405898,-24.10732756884,-18.681836875552,-21.5238288461527,-27.9131750879291,-33.441527635227,-39.267825313798106,-38.7304112934641,-31.4034019978752,-23.5359180323276,5.759402212868481,13.527172685557302,22.2970334766953,23.523696658129897,22.1308309298523,9.641995218732301,-43.25957931958429,-38.6594981081572,-29.866729781708496,-32.2090095611093,-43.8208623228479,-51.436871746059,-55.5723585650793,-48.909820532530404,-120.92735220586599,0.408251429509992,1.09580573758529,-10.489379400169,0.358204503369369,-1.06528662024931,1557.57618292603,731.1461334066901,488.769428606898,246.587125209567,110.771984787502,71.8057335202329,26.211387143855802,19.747077385754498,1.49589170396893,1.9821368540288,2.22607842301105,1.54266211564136,2.7394862059814704,1.32735526538042,15.006593990980198,3.025949,-103.60563108839142,29.89500265898937,228.2269566294401,-11.304807497653883,24.097964849168875,79.97973450376702,29.634819082714984,25.246539650665994,-20.106297518753294,-31.941440950754895,0.117184182422303,-3.904108552692197,-1.0043100655147015,0.7826346880454018,1.257160789321098,2.380224120705705,1.6210583226224955,7.283155527657399,13.240352545518505,20.5917622901581,-1.4298614563146899,-5.185472438527,0.017182842072902105,2.8979414701183046,-2.3779118025326014,0.5185249693978022,-1.9679861690700022,8.165378263295992,2.662401781499966,-18.108783197871958,8.400946163549975,-0.6339280162319767,-69.16476043806797,-51.95113593044408,-53.8658871212468,-30.5042167843519,0.49325500000000044
8,DDK,pataka FixedFrame,3,21,6291.18437509346,1914.8250286901102,1290.00331473814,862.6755990591789,597.994701743037,439.205991935979,296.139480079526,186.055163293705,115.27353787248,74.071434077379,1.48435667320654,1.4953515738071101,1.4426141177248701,1.3615358458729898,1.48310516320902,1.5916756882045902,1.61403186479386,1.55624822589582,1.28645733164841,1.0400743832830601,-29.710661015653702,-21.124068615434503,-18.8198699779509,-21.350510325907198,-27.070356162126497,-31.6850716401078,-35.0533939753445,-37.5674713920199,-36.530622078219,-30.6765217512142,14.1159905744294,13.6751571674042,23.488178401823802,20.8761322640427,18.3727331975404,11.061044062841198,-44.753049206852396,-34.0255161698786,-35.24005918986379,-32.4950271453551,-44.8386887277309,-47.9464884261692,-50.0578048376482,-46.1144380381857,7403.97823315321,-0.476738044361497,1.22597183672875,0.47690566185408206,0.45461263592421003,-0.429404332514411,1219.97017029769,726.7739666589999,487.59918399997,242.645253020674,154.455304641214,111.943320753153,59.2314069361855,34.692822450890105,1.4905151413441298,2.00951462239579,1.57097390461478,1.37976346960266,1.8899318206936802,1.7073101221450502,14.3389965853242,4.396029,-393.7885319652687,-153.2492164897394,-15.72390422360013,22.662967058703885,35.756632422527105,-1.98461359110604,13.177898335128987,4.169471356483001,29.825891505645302,39.63654807185169,1.8524383607521955,2.983258953405496,-0.1380331023989001,0.17331852024550187,0.8428189258026038,1.7564559951191967,4.214431338453608,1.1629399014442043,-5.127220080343797,-7.140603718886599,-1.4934698872681054,4.633981938278602,-5.373329408155296,-0.2860175842458048,-1.017826404882996,3.4903833198897942,5.5145537274311,2.7953824943447003,-337.60601262834007,-4.37216674769013,-1.1702446069279517,-3.941872188893001,43.68331985371201,40.1375872329201,33.0200197923297,14.945745065135608,1.3700800000000002
8,DDK,pataka FixedFrame,4,19,6389.46605594286,1774.9471817868398,1157.62425626951,773.034508384538,604.429694820136,443.529057819339,245.310040961223,163.113647291755,104.764323485188,70.1445596168311,1.5332670961013501,1.49750657145782,1.2789485940371899,1.36277360899844,1.80803466536231,1.50392100865997,1.55695795921229,1.49354880916595,1.32547207849334,1.56631544166137,-31.3312159109458,-19.8108976501805,-19.2121197933128,-22.0375057438309,-28.9655305016501,-33.7017454986734,-36.3430441606903,-36.3069645930385,-39.821206857876795,-41.063841579896604,13.577209339007098,16.719338730723,21.8014873702769,20.7563489724885,12.8349170243206,8.01245517582929,-48.441238059310294,-32.3049067608589,-33.3881069891875,-35.9314585240358,-43.8389931141078,-49.7218794741386,-46.536662522994,-44.35549933651961,0.186149280565059,11.5972004076816,0.8129439096675551,1.98781824185753,-0.36664500945197603,-0.247046011717559,1225.35381130105,726.7122913147099,485.504819126371,243.656935670776,198.46772231214402,108.685354607545,58.9375910270944,46.2147831780247,1.4968178742743998,1.99257541259722,1.2276904920970502,1.82607604335282,1.8440752788416601,1.27529736102104,15.9633330815229,4.396029,98.28168084939989,-139.87784690327044,-132.3790584686301,-89.64109067464096,6.434993077098966,4.323065883360016,-50.829439118302986,-22.941516001949992,-10.509214387292005,-3.926874460547893,-1.6205548952920985,1.3131709652540025,-0.3922498153619003,-0.6869954179237006,-1.895174339523603,-2.0166738585655963,-1.2896501853457991,1.260506798981396,-3.2905847796577987,-10.387319828682404,-3.6881888524578983,1.7206094090197013,1.851952200676294,-3.4364313786806946,0.9996956136230963,-1.7753910479694,3.521142314654199,1.7589387016660964,5.383641003360026,-0.061675344290051726,-2.0943648735990337,1.0116826501019887,44.012417670930006,-3.257966145608009,-0.29381590909110145,11.521960727134598,0.0
8,DDK,pataka FixedFrame,5,22,6248.473677929001,1593.7008967033898,1186.27212671655,757.192108278987,593.525308416141,460.749954143499,309.93368927945403,201.55005600668,168.962404290929,138.921332940244,1.34345304151633,1.5666725970147901,1.27575370003952,1.28817225716161,1.48660816839456,1.53775044978991,1.19286924717075,1.21624519945837,2.0164810720571897,1.68022656119021,-31.1205687963394,-20.5262408726384,-20.3029490572563,-23.030464147108802,-28.7483488928649,-33.9151030712414,-33.0980040994145,-30.7386500164635,-33.6270248582055,-31.416313060976897,13.8382796527197,17.531666964349803,21.2644754842563,23.207201071715897,10.8432963417822,2.1335132632716296,-48.4005190105807,-33.7071289084032,-34.3645205253581,-37.834616021606,-44.2949396313651,-51.95554996458079,-44.7583994130237,-35.2315173626861,0.10620503796756402,20.5016575636492,0.6733406409863628,6.1514014487076505,-1.27412293675192,-10.4128415324695,1238.79654918847,734.5377215467081,478.279223772872,243.08883081754902,150.741666738811,106.778961210775,78.28861876462709,10.3228324473489,1.53579266051399,1.96750801821843,1.61261870109708,1.4117169246595,1.3639142303915601,7.584024943147591,14.5080796533952,4.396029,-140.9923780138597,-181.24628508344995,28.647870447040077,-15.84240010555095,-10.904386403994977,17.22089632415998,64.62364831823103,38.436408714924994,64.19808080574099,68.77677332341291,0.2106471146064024,-0.7153432224578999,-1.0908292639434976,-0.9929584032779033,0.2171816087852001,-0.21335757256800036,3.2450400612757946,5.568314576575002,6.194181999671294,9.647528518919707,0.04071904872959209,-1.4022221475443004,-0.9764135361706039,-1.9031574975702057,-0.4559465172572956,-2.2336704904421865,1.7782631099702968,9.123981973833509,13.44273788741998,7.825430231998212,-7.2255953534989885,-0.5681048532269699,-47.726055573333014,-1.9063933967699995,19.35102773753269,-35.8919507306758,0.0
8,DDK,pataka FixedFrame,6,17,6023.681603737571,1556.2173709659303,1190.34961237815,785.705549181652,611.60244311109,484.18052837620104,404.89671157594,303.299591521605,223.824682831533,131.026078899276,1.30736159762074,1.5150072614581298,1.2846671200084399,1.2631702583377802,1.1958124492828601,1.33497282190404,1.3550766058714399,1.70824529522549,1.8742769987568502,1.9623450250682601,-28.033349741855602,-18.758849629948603,-19.2268133036922,-21.7364597083393,-28.1601213310816,-32.9195994719845,-38.68162809896489,-39.760550786031104,-43.5508855290621,-43.1835638475751,11.7913414203254,16.2302707878754,23.3608021306124,20.713423072466604,20.457234955821303,12.3165134854997,-42.819062439234,-32.8073714875798,-30.550191050274,-35.4570840915676,-45.097261838951795,-48.8735444035483,-53.3768344278058,-50.998141584464506,-0.37520473897948103,-11.197175161888199,0.77177526932632,-1.64561343992394,0.681942726807906,-0.16559585311253602,732.0175632534069,727.989770299856,497.299343447401,245.291782319583,155.200907224678,57.343119612045,42.792901604134606,22.4430032944108,1.46388644966481,2.02737873541758,1.58047904942001,2.70653058770939,1.34001475624417,1.9067368588228,165.280369162967,6.482295,-224.7920741914295,-37.48352573745956,4.077485661599894,28.513440902665025,18.077134694948995,23.430574232702043,94.96302229648597,101.74953551492501,54.862278540604024,-7.8952540409680125,3.0872190544837963,1.767391242689797,1.076135753564099,1.2940044387695018,0.5882275617832988,0.9955035992568995,-5.58362399955039,-9.021900769567605,-9.923860670856598,-11.767250786598204,5.581456571346699,0.8997574208233985,3.814329475084101,2.3775319300384012,-0.8023222075866983,3.0820055610324886,-8.618435014782094,-15.766624221778407,-506.778985935063,-6.547951246852108,19.020119674528985,2.202951502033983,4.459240485866985,-49.43584159872999,-35.49571716049248,12.120170847061901,2.0862659999999993
8,DDK,pataka FixedFrame,7,22,5785.28807373661,1689.5267411376099,1126.4778302683,832.073018937495,640.547199665992,511.121960432501,342.69436627983396,368.05168818730004,241.23652332700902,106.150265107544,1.49983132889104,1.35382088426175,1.29900344482245,1.2532179191126398,1.4914804873539498,0.931103910887205,1.52568808035915,2.2725946382009,1.38831847529236,1.86454411462073,-27.0138942436043,-19.705420780490698,-19.611817759689103,-22.486344626708398,-29.0314912509518,-32.083312607708,-35.982829176710204,-39.114609113567795,-41.844728845804795,-34.504910930753695,13.676199033502199,13.111329882425098,22.822048284351602,19.7770391001578,17.6243497030527,13.2596146266222,-42.3242038222119,-30.3818760435577,-33.3816198139929,-32.7231476421142,-45.30839291106,-48.8085303511096,-49.707662310760796,-49.2424438033323,0.510977659327136,2.29351418557494,1.2336848467235701,0.515097098393428,0.8708394080490179,-0.0714742704280073,733.3021774255991,728.268531702932,497.969829575673,245.534166829822,153.305937288923,90.8951491237872,54.5800632669501,20.9340462441665,1.46247521124623,2.02810808778728,1.60159594058698,1.68662397022025,1.6653544111742902,2.6072390702852903,164.731273833153,7.880712,-238.3935300009607,133.30937017167957,-63.871782109849846,46.36746975584299,28.94475655490203,26.94143205629996,-62.202345296106046,64.75209666569503,17.411840495476014,-24.875813791732,1.0194554982513004,-0.9465711505420948,-0.3850044559969028,-0.7498849183690979,-0.8713699198701974,0.8362868642764951,2.6987989222546886,0.6459416724633087,1.706156683257305,8.678652916821406,0.49485861702210343,2.4254954440221006,-2.831428763718897,2.7339364494534024,-0.21113107210820203,0.0650140524386984,3.669172117045001,1.7556977811322056,1.284614172192164,0.27876140307603237,0.670486128271989,0.24238451023899188,-1.8949699357550003,33.552029511742205,11.787161662815492,-1.5089570502443017,1.3984170000000002
8,DDK,pataka FixedFrame,8,17,5701.45681746697,1580.21983228673,1302.04205139731,838.508134328556,607.907820101363,480.920035612145,382.75573230274904,214.02122101869801,150.24790151085,68.1170894760287,1.2136473093099298,1.55280789546536,1.3793343441259598,1.26405176554472,1.25646723229674,1.7884008439953203,1.4244539781691496,2.20572990811248,1.33788963630296,1.2206778867043302,-27.090566977687203,-19.881271098225398,-20.1231727374495,-22.5351555361681,-27.6335832146441,-32.7985927320706,-37.8127976281128,-42.0694766646517,-44.2957561210606,-45.28962061905211,11.916097777514901,13.660617131505699,18.952284170370103,18.636834516664,17.353477852237802,19.123346633608,-35.996200129382295,-30.6954321526258,-31.7973688757404,-33.783789868955196,-41.487439706538204,-46.2704177313081,-50.1520705843084,-56.9361442617209,0.186196463262228,-163.13178248146602,0.7848551501888391,47.2763282244937,0.789173075905388,0.7636225372874421,730.948521647377,726.1963365637511,482.24401665105904,244.227482905012,172.458014230163,93.1636124831382,53.332494523631894,25.586011628334102,1.5058690444866898,1.9745689998312699,1.41615618152175,1.8511306038221398,1.7468452078846002,2.08443954838866,164.608728992332,7.880712,-83.83125626964011,-109.30690885087984,175.56422112900987,6.435115391061004,-32.63937956462905,-30.201924820356,40.06136602291508,-154.03046716860203,-90.98862181615903,-38.033175631515306,-0.07667273408290143,-0.1758503177346995,-0.5113549777603978,-0.048810909459703566,1.3979080363076974,-0.7152801243626001,-1.8299684514025927,-2.9548675510839075,-2.4510272752558038,-10.784709688298413,6.328003692829604,-0.3135561090680987,1.5842509382524987,-1.0606422268409972,3.8209532045217927,2.5381126198015025,-0.4444082735476016,-7.693700458388598,-2.3536557782221053,-2.0721951391809625,-15.725812924613933,-1.3066839248099882,19.15207694124001,2.2684633593509886,-1.2475687433182046,4.651965384167603,0.0
8,DDK,pataka FixedFrame,9,20,6853.88842643626,1885.32153354198,1419.5399372242498,805.950628483826,664.878499026199,495.210621766614,419.408804191372,318.270949502429,206.021539242513,104.45315429498699,1.32812151606563,1.76132369286035,1.21217730707828,1.3426176051198402,1.1807349221516499,1.3177728122753798,1.54484308132357,1.97238217106096,2.07387613675735,2.11171224282242,-32.1899933794555,-21.1208411351193,-18.8194921766984,-21.5039515941996,-25.5110385851123,-30.3719606494877,-35.7891401752404,-39.2994635437133,-43.02951261450521,-41.1970306851632,16.7570691260764,11.8448627732937,18.291388932971397,20.908784934878,20.6494930128523,19.2373719372655,-51.1020164698756,-33.4072102807384,-37.8779102611957,-30.664354949992102,-39.795340527171,-46.4198235199903,-51.02145366234,-55.02651211250589,3.3029118501308,-1.4232136274595701,0.7814567023156479,-2.9413061935735696,0.839935823774129,0.632449862096371,743.934022613844,722.7826707158591,476.662643681187,247.895837766888,169.56977977536698,109.324599221125,78.534796345768,39.947508389918205,1.5163400788740802,1.92283439679783,1.46191047777075,1.55106701495779,1.3920530046299198,1.96594980540985,17.116595174071602,9.227822999999999,1152.4316089692893,305.10170125524996,117.49788582693986,-32.55750584473003,56.97067892483608,14.290586154468997,36.65307188862295,104.24972848373099,55.773637731663,36.33606481895829,-5.099426401768298,-1.2395700368939018,1.3036805607511006,1.0312039419685028,2.1225446295318022,2.426632082582902,2.023657452872399,2.770013120938401,1.2662435065553908,4.09258993388891,-15.105816340493305,-2.7117781281125986,-6.080541385455302,3.119434918963094,1.6920991793672044,-0.149405788682202,-0.8693830780316034,1.9096321492150068,12.985500966467043,-3.4136658478919344,-5.5813729698720635,3.668354861875997,-2.88823445479602,16.160986737986804,25.202301822136107,14.361496761584103,1.347110999999999
8,DDK,pataka FixedFrame,10,22,6980.316092847579,1833.70773256395,1449.07345608155,878.534335936504,647.706988646005,496.74952249222997,307.610403291605,191.944346607561,162.641526328291,140.792344700787,1.26543462987893,1.64942153858661,1.35637618759222,1.30389051084822,1.61486580810249,1.6026020496478999,1.18016813381426,1.1551872843224398,1.50631250985486,2.31023276855223,-30.4971071029109,-20.2186908988765,-17.609142723045398,-20.695073602193197,-25.159046186412397,-27.845228098002895,-29.0878068576622,-26.9082265226463,-27.373964173070398,-26.4135289383753,13.7512238014716,11.7325393612113,19.4781375012153,19.7148633921858,15.1686163856851,6.1945728209413495,-52.0524165840983,-35.516726222372704,-33.969914700348,-29.3416820842567,-40.1732111034085,-44.8739095785982,-43.013844483688004,-35.282379678603505,-1.26048595639571,-0.9196690860557741,0.919169086444384,0.9052320779882829,1.57371261327638,-1.3865432500774597,734.285572293667,722.621431931699,475.806831879083,210.23044042929,159.205097724457,108.1684186764,40.8412957119072,30.849397896083,1.5187285753713997,2.26326325962828,1.3205006839237399,1.47182606228847,2.6485060473941804,1.32389279847478,16.150540815499802,9.227822999999999,126.42766641131948,-51.613800978029985,29.533518857300123,72.58370745267803,-17.171510380194036,1.5389007256159744,-111.79840089976699,-126.32660289486802,-43.38001291422199,36.33919040580001,1.692886276544602,0.9021502362428002,1.2103494536530022,0.8088779920064013,0.3519923986999025,2.5267325514848054,6.701333317578197,12.391237021067003,15.65554844143481,14.783501746787898,-0.9504001142227025,-2.1095159416343066,3.907995560847702,1.3226728657354023,-0.3778705762374983,1.5459139413921008,8.007609178651997,19.744132433902386,-9.648450320177062,-0.16123878416010484,-0.8558118021039718,-37.665397337597994,-10.364682050909977,-1.1561805447250038,-37.6935006338608,-9.098110493835204,0.0
8,DDK,pataka FixedFrame,11,21,6441.68560453224,1773.14842861405,1358.03931231725,887.016933875502,583.024935701698,519.975789701552,336.65790560460897,202.69534902632702,110.612128453485,59.6196797426966,1.30566796743792,1.5310184737779298,1.5214047968770599,1.1212540030687501,1.5445227367161298,1.6609059222216398,1.83248755683755,1.8552955824462398,1.6326801517874399,1.69975918294485,-28.4005860438162,-21.027594177219104,-18.6733917737335,-22.330372264927696,-26.0695282597504,-32.557365366670105,-32.4807752370313,-34.5437404583967,-31.762626594829896,-18.8828067078483,13.877945334686999,21.676816514752897,16.9688139572823,20.9997462766002,13.977994315535,16.681004786629302,-47.7046464925704,-34.7124587061933,-34.905539511906,-40.3502082884864,-39.29918622221,-47.069274536350605,-46.535359682205,-49.161780023660604,0.14306482132315199,1.12656141179616,-0.0864420660497179,-3.82878274978702,-0.0504971798850822,0.37870005257273803,746.950952951689,738.684234393839,486.60575174854006,241.13206213463502,115.870018060243,71.6466689332483,52.960268837326204,21.4366522806683,1.51803432602162,2.0180051853778203,2.08105656813885,1.61724222194051,1.35283808987677,2.47054755303775,165.019890204481,8.92861,-538.6304883153389,-60.55930394989991,-91.03414376429987,8.48259793899797,-64.68205294430697,23.22626720932203,29.047502313003974,10.751002418766035,-52.02939787480601,-81.1726649580904,2.096521059094698,-0.8089032783426049,-1.064249050688101,-1.635298662734499,-0.9104820733380024,-4.71213726866721,-3.3929683793691012,-7.635513935750399,-4.3886624217594985,7.530722230527001,4.347770091527906,0.8042675161794008,-0.9356248115580001,-11.0085262042297,0.8740248811985012,-2.1953649577524033,-3.521515198516994,-13.8794003450571,12.665380658022059,16.062802462139985,10.798919869457052,30.901621705345008,-43.33507966421401,-36.52174974315169,12.118973125419004,-9.4127456154147,-0.2992129999999982
8,DDK,pataka FixedFrame,12,24,6821.34708269153,1674.4450705968,1326.00668627232,833.4359970689791,665.441671211505,525.719700970114,476.131203978504,316.807052824152,212.349508709991,116.362337432248,1.26277272047851,1.5910120164423098,1.25245537381454,1.2657727492113402,1.10414880725576,1.5029059477498001,1.4919132836649098,1.82489896126082,1.7074051961016101,1.05570638419387,-32.522070255163605,-20.4624991959425,-18.995009048369397,-22.0024766019566,-26.807533652448395,-30.279053137964397,-34.7825468468698,-36.2467336419478,-37.157309589124395,-36.574043498411704,10.925259379390099,17.3985131980515,17.944940897539603,17.689650283303898,20.795387950805498,11.3648733110724,-52.331837912008,-32.8303607441214,-31.387758575332604,-36.3935222464209,-39.947417499496105,-44.4971839357523,-51.0744410887699,-46.1474201579422,-0.235027880853114,-2472.2504884673604,0.29759158749266995,1.1930867066411899,2.22194529841507,-0.8639010976951629,737.324297979393,731.000589486198,477.756203673937,208.79043419792703,160.293003907465,130.558645920035,87.9268483339204,70.0660505156234,1.53007032428845,2.2882092539787404,1.3025548783056002,1.22774713829095,1.48485529043657,1.25491372336328,16.9586949986477,8.92861,379.6614781592898,-98.70335801725014,-32.03262604493011,-53.580936806522914,82.41673550980693,5.7439112685619875,139.47329837389503,114.11170379782496,101.737380256506,56.7426576895514,-4.121484211347404,0.5650949812766051,-0.32161727463589784,0.32789566297109474,-0.7380053926979961,2.2783122287057083,-2.3017716098384966,-1.7029931835511007,-5.394682994294499,-17.691236790563405,-4.627191419437601,1.882097962071903,3.517780936573395,3.956686042065499,-0.6482312772861079,2.572090600598308,-4.539081406564904,3.0143598657184043,-9.626654972296024,-7.683644907640996,-8.849548074603035,-32.341627936707994,44.422985847221995,58.911976986786684,34.9665794965942,48.629398234955104,0.0
10,DDK,pataka FixedFrame,2,22,6979.267975846221,2963.78619654496,1771.57587262879,1194.1831766742,851.525466063448,583.0381585079509,315.22459566321703,200.840567987901,126.37393813855101,63.8001318668581,1.6729659972999498,1.4835042958506799,1.40240453664274,1.46049697371881,1.8495960230554598,1.56952650961536,1.5892562259768102,1.9807786354153,1.03314644349225,1.89405888834292,-27.757111167649196,-26.0081432247932,-21.7027458340589,-23.1838274248659,-24.3664446438803,-28.756679124166197,-27.3135812656182,-26.761556590536298,-27.6870845493133,-22.4122723334901,14.183920362387099,17.0532043687679,11.732134512334099,19.690706082326898,6.11923886785268,5.2416401223848395,-42.7408903019704,-45.2961693356596,-40.19206358718029,-38.755950202826796,-34.915961937199995,-44.0571507262072,-34.8759179920188,-32.555221388003,-0.38400638316874,-0.21399017569260798,-123.917328893407,0.876785958445597,-0.707732407793635,-30.8031699772109,1840.8490826757002,1647.91954646914,655.866321095359,411.898811684526,199.530853359017,81.1879347374066,51.5033994970261,41.3810991722904,2.51258449087149,1.5922996194455799,2.0643364409583,2.45764169275124,1.57636069716319,1.24461168328544,163.166256476217,4.117617,-173.5881776515198,-29.950098501609773,14.753080530729903,-9.978698043819804,-48.805758752769975,-16.84588289840906,-98.01341348654296,-84.62291670561098,-47.13312214907498,-58.89160451761189,0.32923739367780414,-2.8164131225211015,-1.3880419378456992,-0.05521410558109707,-0.10038530505639898,0.11847375743520416,7.104961069921199,11.994060041117496,15.520291000705907,25.102978080668606,11.132596693933301,-5.182105996595304,-11.490262473959792,2.869144466835003,1.9071157180137988,2.280627669210503,16.61135293302491,18.491219663596,-67.1502403766101,-60.889403319840085,-201.60498470602295,-205.48736935481008,-228.602230739147,-125.19392083697439,-76.58730367222893,-24.957916654882403,0.7345900000000003
10,DDK,pataka FixedFrame,3,23,6748.89376699785,2822.7089229467797,1719.26002352463,1180.2475311450999,914.693914323244,621.917269363291,365.026362869528,312.158480662275,110.068150835916,62.3904471273277,1.64181617924203,1.4566944460003,1.29031964973587,1.47076461674668,1.7037598722303302,1.16936231267877,2.8360472878991496,1.7641827539925599,1.7718083308014598,1.33222540671086,-23.355034294825302,-24.2920966305364,-20.4137707127011,-21.4443282837238,-23.916760556574,-27.7690054025138,-29.611386543673802,-32.340885504297,-18.038832535318,-6.16630914725793,8.58774760910603,15.5628117562307,16.1136786404212,22.3747994804159,14.337854914557099,19.048816177456697,-39.2777088698034,-41.708934371999604,-32.8798442396425,-35.9765824689318,-37.558006924145005,-46.2915600369899,-42.1068603170709,-48.6602027211305,-0.7524706771688299,0.321557096426285,-100.397794150065,0.8719276628353392,-12.6320577476228,1.0144541812944001,1813.7288785002697,1807.45800392256,801.411651730862,411.55180691234494,205.542496186872,128.37036638902,23.882019874222998,18.920679170773603,2.25534280668227,1.94729226860509,2.00227113393708,1.60116779260398,5.37518882678663,1.2622178970780902,164.868085021279,4.117617,-230.37420884837047,-141.07727359818045,-52.31584910415995,-13.935645529100157,63.16844825979604,38.87911085534006,49.801767206310956,111.31791267437399,-16.30578730263501,-1.4096847395304053,4.402076872823894,1.7160465942568024,1.2889751213577973,1.739499141142101,0.4496840873062986,0.9876737216523992,-2.297805278055602,-5.579328913760701,9.6482520139953,16.24596318623217,3.463181432167005,3.587234963659995,7.312219347537791,2.7793677338949934,-2.6420449869450096,-2.234409310782702,-7.230942325052098,-16.104981333127505,-27.120204175430445,159.53845745342005,145.54533063550298,-0.3470047721810374,6.011642827855013,47.18243165161341,-27.621379622803104,-22.460420001516795,0.0
