subject,soundtype,recording,segmentNum,numIMF,OBW1,OBW2,OBW3,OBW4,OBW5,OBW6,OBW7,OBW8,OBW9,OBW10,OBWRatio1,OBWRatio2,OBWRatio3,OBWRatio4,OBWRatio5,OBWRatio6,OBWRatio7,OBWRatio8,OBWRatio9,OBWRatio10,PobwdB1,PobwdB2,PobwdB3,PobwdB4,PobwdB5,PobwdB6,PobwdB7,PobwdB8,PobwdB9,PobwdB10,PobwRatio_23,PobwRatio_34,PobwRatio_45,PobwRatio_56,PobwRatio_67,PobwRatio_78,P3dB1,P3dB2,P3dB3,P3dB4,P3dB5,P3dB6,P3dB7,P3dB8,P3dBBalancing_23,P3dBBalancing_34,P3dBBalancing_45,P3dBBalancing_56,P3dBBalancing_67,P3dBBalancing_78,FCenter1,FCenter2,FCenter3,FCenter4,FCenter5,FCenter6,FCenter7,FCenter8,FCRatio1,FCRatio2,FCRatio3,FCRatio4,FCRatio5,FCRatio6,SNRdB, Amplification ,deltaOBW1,deltaOBW2,deltaOBW3,deltaOBW4,deltaOBW5,deltaOBW6,deltaOBW7,deltaOBW8,deltaOBW9,deltaOBW10,deltaPobwdB1,deltaPobwdB2,deltaPobwdB3,deltaPobwdB4,deltaPobwdB5,deltaPobwdB6,deltaPobwdB7,deltaPobwdB8,deltaPobwdB9,deltaPobwdB10,deltaP3dB1,deltaP3dB2,deltaP3dB3,deltaP3dB4,deltaP3dB5,deltaP3dB6,deltaP3dB7,deltaP3dB8,deltaFCenter1,deltaFCenter2,deltaFCenter3,deltaFCenter4,deltaFCenter5,deltaFCenter6,deltaFCenter7,deltaFCenter8,deltaAmp
9,DDK,pataka FixedFrame,9,22,6507.847192208521,3068.46887089375,1938.30373554772,1335.20802853554,859.3093027154449,619.5121845088009,489.934050048767,300.189454304079,198.344597702851,121.970936236873,1.58306916228827,1.4516866990933701,1.55381540071338,1.38707409507494,1.2644807692936202,1.63208281644859,1.5134743158157802,1.62616278781084,1.35143673739765,1.3674640657955899,-29.2158731322817,-28.249650035762,-27.834944793758503,-28.323763090750397,-28.2138439598976,-28.986598568692497,-29.868235615310503,-30.6049445428124,-33.6993999673888,-40.353524603193,13.1927815956679,16.8915567763007,20.5345608588555,14.6411595523445,16.123958174168198,14.8439777800106,-49.7112484257379,-49.388573707020505,-41.4424316314299,-44.726501570059206,-48.8583239496059,-42.855003512242206,-45.1105567428607,-44.71221339532121,-59.96367546061621,-434.753362673811,0.397605955207954,-2.2061394080903103,0.906024709648431,-0.0344396445926512,1963.7730929066602,690.6603318514391,333.180734950542,275.90778573489496,232.17870349508598,116.10429066907301,68.3765106843433,47.9866819577954,2.0729299728388,1.2075800400597498,1.18834234829266,1.9997426637475,1.69801426699093,1.4249059925518701,160.274364888329,10.185887,-360.55464219537953,18.103383519289764,75.50753516713985,-1.9275213287098723,-56.67363070275405,-5.605909378394017,37.49352125900998,-15.054835334421,9.506535685914997,-10.111514621271994,-0.2211606874725014,-0.3531171751458011,-0.6384416759630014,-0.27186838379679656,0.3975658031260032,0.36995043402780325,0.15876768304779887,0.7119704476825,-0.19409934068819723,1.0358557661976988,0.7821800755145958,-2.698795053579609,0.937472367238307,-0.5093280707327068,-3.858735744118597,4.002853531385895,-2.369253550421,1.3112312242578952,-89.58822821186959,-17.71284404819596,29.89975969039301,49.11682102341794,109.76383913968797,12.120792059567009,0.7332188657436944,3.8662005144087956,0.0
10,DDK,pataka FixedFrame,1,19,3979.1370569136798,2893.5090985824895,1612.7009479223902,925.626733968261,572.374884265544,442.392464653462,226.954447925868,146.085423523568,97.4300269567993,56.77138222872151,1.79420065593074,1.74228000201396,1.61716867635798,1.29381698378136,1.9492566402486298,1.55357353561873,1.4993881053563,1.7161820468677602,1.5209065983586898,1.5142870593930602,-24.2829799138455,-24.951153173386302,-20.926727002403396,-21.9902857244106,-26.128353317456302,-32.850449336299896,-38.1803890263402,-42.5238760469837,-43.73546052778279,-43.5454794409682,9.715902896289698,17.978865717877103,15.1845720435161,21.7107590170149,21.360484396013803,17.559153826605197,-29.7945028442391,-37.281556053884394,-34.667056069676,-38.9055927202806,-37.1748577679267,-47.83911233447121,-54.2109337323137,-55.7395428529454,-0.36930983011954704,0.396221543381539,0.544395962596253,1.76291876461102,0.560535121840352,0.8589567879134621,2081.7542327656697,830.9793184844299,508.719505867137,302.104934046067,242.356595283727,198.636312562431,90.33709174752069,59.8500169434369,1.6334724910301701,1.68391657512474,1.2465306904167,1.22010216640301,2.19883448448387,1.50939124767327,163.70043180717101,2.6779990000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,DDK,pataka FixedFrame,2,22,3983.26023373724,2848.0884153504603,1559.31508045691,959.965992064911,591.278689744253,393.567677130854,202.22788549065498,130.807669443304,104.467097732825,86.6421073485688,1.8264996286163702,1.62434408442198,1.6235423476535702,1.50235581858432,1.9461592854811298,1.54599410226713,1.2521422752438702,1.205731265429,1.27855951477648,1.34951224687723,-24.107888440559396,-25.0914335996078,-20.963921249966898,-22.470224262560002,-27.1672400187047,-35.0311299721266,-39.7177375230037,-38.5802080250677,-36.468315977559705,-33.414131623864996,10.235724706651899,20.2239961074697,17.8524589973528,23.447432640237004,19.071722329756103,6.28375537009077,-29.9431657318357,-43.3537225350972,-35.327158306259705,-41.187917357436596,-40.3226832599129,-50.6146726589416,-54.102852301882706,-46.0014928930945,-30.5467193055187,-13.3176799550016,-0.0818982678735754,1.7340096529021698,0.37776789739167205,-2.0325389158588,2086.49319867537,523.859474056981,251.874597074435,166.921361765348,88.0138685496484,66.767574573192,41.570102615020794,11.902104010834698,2.07984243008901,1.5089416621733,1.8965347679404398,1.31821275689992,1.6061440884937,3.49266840360147,163.418008050793,2.6779990000000002,4.123176823560243,-45.420683232029205,-53.38586746548026,34.33925809665004,18.903805478709046,-48.824787522608005,-24.726562435213026,-15.277754080264003,7.0370707760257005,29.870725119847293,0.17509147328610553,-0.14028042622149783,-0.03719424756350165,-0.47993853814940124,-1.0388867012483978,-2.180680635826704,-1.5373484966634976,3.943668021916004,7.267144550223087,10.131347817103205,-0.14866288759659696,-6.072166481212804,-0.6601022365837039,-2.2823246371559947,-3.1478254919861968,-2.7755603244703906,0.1080814304309925,9.738049959850898,4.738965909700255,-307.1198444274489,-256.844908792702,-135.183572280719,-154.3427267340786,-131.86873798923898,-48.766989132499894,-47.9479129326022,0.0
10,DDK,pataka FixedFrame,3,21,3998.2052135574395,2917.8765321244896,1548.9115591087698,967.476712286705,595.015897477805,399.25488722190005,206.53121541300098,124.01474618422701,87.2239722981778,66.38847919943039,1.88382384711714,1.6009807155438402,1.6259678378136,1.49031587720329,1.93314548807312,1.66537626990095,1.42179658775777,1.3138420001482098,1.4113125365292,1.3991021514881,-24.107813772255803,-25.592785984872304,-20.6677703963113,-22.6294606386486,-28.136613482525,-34.8022660248501,-41.147416593161395,-41.3580651567641,-41.1085061301427,-41.1815331520352,9.34132003156634,17.524646697229997,14.708300191405499,23.256301068459397,18.690957491724202,11.9792036273361,-29.9569422484017,-43.0444145021431,-34.934106016438605,-38.1924170935412,-37.3377608300541,-51.3929145509844,-53.4932235165743,-53.1266202204975,30.502437421420197,-7.27512384246102,-0.0803305429503472,1.3006190582255301,0.48790276555338,-0.170294502632179,2088.99494514038,523.976393622977,250.633176167421,118.503225650124,87.93134096481458,47.8028706312325,20.064034997771397,8.5393095757425,2.09061067507266,2.11499032868021,1.34767904537635,1.83945733391509,2.38251531342236,2.34960857430055,163.438220328289,2.6779990000000002,14.944979820199478,69.78811677402928,-10.403521348140202,7.510720221794031,3.7372077335519407,5.68721009104604,4.303329922345995,-6.792923259077,-17.243125434647197,-20.253628149138407,7.466830359348364e-05,-0.5013523852645037,0.2961508536555968,-0.15923637608859664,-0.9693734638203004,0.22886394727650128,-1.4296790701576967,-2.7778571316964005,-4.640190152582996,-7.767401528170204,-0.013776516566000652,0.3093080329540996,0.3930522898210995,2.9955002638953943,2.9849224298587984,-0.7782418920428,0.6096287853084092,-7.125127327403,2.501746465010001,0.11691956599599962,-1.2414209070140032,-48.418136115224,-0.08252758483381228,-18.964703941959492,-21.506067617249396,-3.362794435092198,0.0
10,DDK,pataka FixedFrame,4,22,6469.930706814611,2733.40127697707,1472.10799631782,875.9059445183681,608.3784405536039,405.34306470618105,262.07276867527,151.371603221659,80.9842438025022,51.4569136530247,1.8567939878148298,1.68066903248075,1.43973863327787,1.50089761864952,1.54668135401903,1.7313205587940201,1.86914881357431,1.57382629569626,1.2980766155598797,1.5361870874521002,-26.353919540317197,-22.4991106985158,-18.0855030703986,-18.4096044309962,-24.1007746231519,-32.248408322314,-37.2047376181816,-37.4814430783039,-31.574952887113,-29.238362408259,11.829092555580802,12.2287300731779,15.680634113475802,23.9632295417686,17.6645215251584,6.455379542144519,-42.434501178112505,-37.2336718681492,-34.3282032540966,-30.314233143576498,-34.0902385444721,-48.064004164920505,-49.9129298474724,-43.6601171603261,-14.9034942232752,6.64897709500626,0.362845996433572,-96.4630842749164,0.186862756117073,-0.46780437841062894,1808.1588237221697,515.8820032689799,253.30294822809398,127.580458726868,50.51478385649139,36.1358487907873,24.8889875830938,17.6526742587675,2.03662060342242,1.9854368823863602,2.52560634703128,1.39791330622819,1.45188102449507,1.40992731289608,166.480248906133,4.848054,2471.7254932571714,-184.47525514741938,-76.80356279094985,-91.57076776833696,13.362543075798953,6.088177484281005,55.54155326226905,27.356857037431993,-6.2397284956755925,-14.931565546405693,-2.246105768061394,3.093675286356504,2.5822673259126994,4.219856207652398,4.035838859373101,2.5538577025360993,3.942678974979792,3.8766220784602012,9.5335532430297,11.9431707437762,-12.477558929710806,5.810742633993897,0.605902762342005,7.878183949964704,3.2475222855820007,3.328910386063896,3.5802936691018985,9.466503060171398,-280.83612141821027,-8.094390353997028,2.669772060672983,9.077233076744008,-37.41655710832319,-11.667021840445202,4.824952585322404,9.113364683025,2.170055
10,DDK,pataka FixedFrame,5,20,4431.928693105349,2508.33110032191,1383.46836077886,783.5858391428709,526.158445720601,330.162477381654,269.01112259657395,143.019416154112,88.45513655633239,65.508438433456,1.81307442326312,1.7655606975901599,1.4892583128067198,1.59363489725813,1.22731905727477,1.8809412723843,1.6168582370909599,1.35028614132187,1.2732421369254798,1.53363720650732,-25.829445450542103,-21.897855553917104,-18.159242573746898,-19.938414418801802,-25.324402285945503,-30.883673233741497,-33.279587724105895,-30.5957990136415,-26.245442557923898,-24.6009974817787,11.8461462380841,13.370873065540302,18.368201380769502,21.6805923457095,15.376600733650902,9.475297411348901,-42.4785268709107,-35.5663394879519,-33.7440017920012,-31.5301156392872,-38.3066157995713,-47.004994631654995,-46.26027396739239,-42.7548851354548,-19.5506412521388,3.5830629471515296,0.6498765517288421,1.14469610028531,-0.17086938766107096,-0.8727211192291909,1808.24688208957,516.0244786713259,250.481313904632,147.920043673963,109.35168816421499,82.7776687378314,52.5965831344053,43.05842567119411,2.06013163468073,1.69335613810884,1.3527001380338002,1.32102884547941,1.57382217256017,1.2215166326806102,165.897121525914,4.848054,-2038.0020137092615,-225.07017665516014,-88.63963553895996,-92.32010537549718,-82.21999483300294,-75.18058732452704,6.9383539213039285,-8.352187067546993,7.470892753830185,14.051524780431308,0.5244740897750937,0.6012551445986958,-0.07373950334829615,-1.5288099878056016,-1.2236276627936036,1.3647350885725018,3.925149894075709,6.885644064662397,5.329510329189102,4.637364926480302,-0.04402569279819346,1.6673323801973012,0.5842014620954004,-1.2158824957107015,-4.2163772550991965,1.0590095332655096,3.6526558800800046,0.905232024871303,0.08805836740020823,0.1424754023460082,-2.8216343234619785,20.33958494709499,58.8369043077236,46.641819947044105,27.7075955513115,25.405751412426607,0.0
10,DDK,pataka FixedFrame,6,19,6252.2226235361095,2977.27734522237,1456.4728288756198,847.148635730396,551.5873913351,291.818457772386,233.76028728063,169.471358200007,86.5629259226314,68.7216658487837,2.0441695074537,1.7192647989332699,1.53583756452427,1.89017307385447,1.2483662694256399,1.3793498191284401,1.9577822305992498,1.2596162338833,1.34076469871626,1.9560892819001103,-26.7134838681772,-25.883969933973898,-18.1738870465779,-19.5339827490969,-21.766513979870897,-23.019756676639,-29.526751780216102,-31.1959542229892,-21.6987696607228,-13.6312945844964,9.0334729378215,10.1544897164127,16.8582416873595,8.846995625919538,20.2186528380577,7.8523894564410694,-35.8613976899657,-41.5977198633181,-34.917442871795394,-28.3283767629907,-36.3922244364564,-30.6135096057905,-43.238409514696706,-37.379141236657205,9.78265860006954,110.724523840044,0.7686492255293629,-0.9302081280323391,4.790484478453321,-0.724329028052,1809.9079187818,518.2571761044491,250.459071923461,162.827763190157,135.642146244682,77.4255666101562,17.6627822160555,12.797240114105,2.06922900466079,1.53818407264469,1.20042160713408,1.75190382432266,4.38354307170115,1.38020245447983,165.666702308254,4.848054,1820.2939304307602,468.94624490046,73.00446809675987,63.5627965875251,25.42894561449907,-38.344019609268,-35.25083531594396,26.45194204589498,-1.8922106337009978,3.213227415327694,-0.8840384176350966,-3.9861143800567937,-0.014644472831001565,0.40443166970490196,3.557888306074606,7.863916557102499,3.7528359438897922,-0.600155209347701,4.546672897201098,10.969702897282298,6.617129180945,-6.031380375366197,-1.1734410797941948,3.201738876296499,1.9143913631148948,16.391485025864494,3.021864452695688,5.3757438987975945,1.6610366922300273,2.2326974331231213,-0.02224198117099263,14.907719516193993,26.29045808046702,-5.352102127675209,-34.9338009183498,-30.261185557089107,0.0
10,DDK,pataka FixedFrame,7,21,5987.97784983312,2912.9980674489802,1585.5493087200598,920.398463302454,533.413096535881,375.098959032609,274.965989663221,144.964695904327,89.6143586107199,58.2562280233268,1.83721695151853,1.72267704905873,1.7254890614417902,1.42205965570144,1.3641649263315503,1.89677899124275,1.61765032023547,1.5382794535691002,1.38539002478697,1.25200649444836,-25.892080298105103,-25.9130605315744,-18.9303241182488,-18.6262107883358,-20.7830257966919,-27.7677199870748,-34.7270642614319,-36.6438630291925,-37.291651804058496,-34.1988502136621,6.0486216285228,16.8490781335716,15.4103470176255,15.853705259029802,19.5446753235611,11.677986918299501,-29.0433052145745,-39.2264785553259,-31.961682160097197,-35.7794022518204,-34.0365578059613,-36.636731055721704,-47.3123953106359,-46.405051179731394,-0.8442032229401819,3.2706157802419704,-0.261046687692237,0.686517458864457,1.4000149332737601,-0.0594869627851911,936.8778215569549,515.978252233514,299.580833204486,230.40899160819697,135.816400755028,47.184187879950706,32.5890576370273,25.732712687762,1.72233399151181,1.30021329078126,1.6964739922963101,2.87843039919604,1.44785370615751,1.2664447014373998,166.166485862418,6.039071,-264.24477370298973,-64.27927777338982,129.07647984443997,73.24982757205805,-18.17429479921907,83.28050126022299,41.20570238259103,-24.50666229568,3.0514326880885108,-10.465437825456902,0.8214035700720963,-0.0290905976005007,-0.7564370716709021,0.9077719607610995,0.9834881831789986,-4.7479633104358,-5.200312481215796,-5.447908806203301,-15.592882143335697,-20.567555629165696,6.8180924753912,2.3712413079922,2.955760711698197,-7.4510254888297,2.355666630495101,-6.023221449931203,-4.073985795939194,-9.02590994307419,-873.030097224845,-2.2789238709350457,49.12176128102499,67.58122841803998,0.17425451034600314,-30.24137873020549,14.926275420971802,12.935472573657,1.1910169999999995
10,DDK,pataka FixedFrame,8,21,6288.26249628041,2955.36771183135,1416.42760289839,876.879294239218,556.5247145874121,360.10228165752295,289.877000711987,167.001760774837,95.5301200666958,56.076014798978605,2.0864940119663604,1.6153051077882798,1.57563405767039,1.54546289466918,1.2422588917818602,1.73577212220426,1.7481581794123402,1.70358254610554,1.33242108282896,1.11532996012469,-27.5537944417935,-25.2577766975833,-16.2463869483118,-17.799930447652898,-20.7383784492943,-27.9869780394063,-34.1400429976927,-39.2364909633654,-36.4199531789662,-33.9797421011548,1.25508504952649,17.9320368987113,18.9378114622122,23.694320210041,18.808486192024,14.0826339188258,-35.2826612457451,-38.3829706167014,-26.5128617471098,-34.1784238470231,-36.7377419098651,-44.4326986593352,-46.795464231430294,-48.222676916518495,-0.636860512314635,-74.6367332887639,0.254537345229051,5.31256174872129,0.33994195201928495,0.31009923672045303,1796.93955395397,1773.4344813404502,497.22297124179903,247.66921162340802,138.368951835599,100.57532510384199,26.602457760061498,19.0159543483648,3.56667850021361,2.00760913309584,1.7899189690883202,1.37577434318742,3.78067793626332,1.39895465001203,14.887830508828198,5.615767,300.28464644729047,42.36964438236964,-169.12170582166982,-43.51916906323606,23.11161805153108,-14.996677375086051,14.911011048766,22.037064870510022,5.915761455975897,-2.1802132243481935,-1.6617141436883962,0.6552838339910991,2.683937169937,0.8262803406829029,0.0446473473975999,-0.21925805233150086,0.5870212637391958,-2.5926279341728957,0.8716986250922929,0.21910811250729978,-6.239356031170605,0.8435079386244979,5.4488204129873985,1.6009784047973028,-2.701184103903799,-7.795967603613498,0.5169310792056052,-1.8176257367871003,860.0617323970151,1257.4562291069362,197.64213803731303,17.260220015211047,2.552551080570993,53.391137223891285,-5.986599876965805,-6.716758339397199,-0.4233039999999999
10,DDK,pataka FixedFrame,9,21,4098.90714576015,2911.9332304782,1252.6700856323,823.2804063190421,575.166699963969,347.946596095849,291.10565766842603,134.312671369372,102.19591659061301,95.9551534180056,2.32458111986316,1.52155945412705,1.4313770362063998,1.65303154684556,1.1952587898245701,2.16737300137423,1.31426651719771,1.06503833249498,1.26891168448482,1.5967445207301203,-23.9739355536142,-25.119762812810396,-15.200732798914,-17.8879582485085,-21.8892896454297,-26.0483886082225,-34.5471144725033,-30.0512556342586,-26.9026068468697,-29.6949662483107,3.91974885729037,13.053765938664599,20.747686293665303,16.8197462664422,22.8280967190838,7.30562441545977,-31.1085701882549,-35.1663989967673,-29.039511670100797,-28.2544987375786,-38.63564454217379,-38.7090359118719,-48.8764853273063,-41.8527388879631,-0.33487094964365505,-0.0757640947375177,-3.9994461869744105,0.0278738803584222,2.15519230599641,-0.5942436754048039,1801.08658726392,1800.70628875627,506.71313526975604,295.79668797283404,247.090803533544,177.71218439113997,78.3268355372061,35.8718115962903,3.55369964466708,1.71304533104269,1.1971173501513102,1.3903987753012201,2.26885438652407,2.18352048730392,167.977813995334,5.615767,-2189.35535052026,-43.43448135314975,-163.75751726608996,-53.59888792017591,18.64198537655693,-12.155685561673977,1.2286569564390106,-32.68908940546501,6.665796523917209,39.87913861902699,3.5798588881792988,0.13801388477290288,1.0456541493978015,-0.08802780085560258,-1.1509111961354002,1.9385894311838001,-0.4070714748105999,9.1852353291068,9.517346332096505,4.284775852844099,4.174091057490202,3.2165716199341006,-2.526649922990998,5.923925109444497,-1.8979026323086927,5.723662747463301,-2.081021095876004,6.369938028555396,4.1470333099498475,27.271807415819694,9.490164027957007,48.12747634942602,108.721851697945,77.13685928729798,51.724377777144596,16.8558572479255,0.0
11,DDK,pataka FixedFrame,1,19,4257.76054853711,2805.02126232785,1854.7112070569397,1181.02495286776,884.9201333586011,561.623868638037,384.81060064652604,228.08689642529998,123.957965190884,65.9061300173224,1.51237629430129,1.5704250808192801,1.33461191394226,1.5756455214493899,1.45948128168622,1.68712278818943,1.84003420896806,1.8808260348211003,1.42781304803538,1.93854800344479,-28.417139704375302,-26.4095626823445,-25.9090191002242,-27.0913041963021,-29.9529619910039,-30.8571171456951,-36.2945016218587,-38.9829503986419,-45.1827509904686,-46.4911543558226,15.6606110035622,18.4114939464558,22.055333429669698,12.1230886803779,22.0954513254078,13.819312658856099,-46.9330304614986,-45.961032469353505,-42.070173685906795,-44.320513046680006,-49.14663762597179,-42.0760506713818,-52.95256847110289,-50.113814280714905,-0.470689770469428,0.528555346827021,0.33058253719943,4.87288185096558,1.1967473109633302,-0.459880554911214,2137.3435118934804,1379.70015747341,777.937216455053,579.13548401545,232.804139252928,123.994553236695,80.8318620278598,65.4650744023466,1.77353664060514,1.34327327184514,2.4876511468993,1.87753520760323,1.53398115700908,1.2347326076660199,159.662478817133,1.812991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,DDK,pataka FixedFrame,2,19,4234.98433862443,2520.4622779928895,1485.00858067672,1025.76662394104,599.85473509017,337.618972121593,252.692138137799,196.180506341083,136.241704545764,79.0806407930493,1.6972711880522,1.44770608247249,1.7100250509598003,1.77672105131027,1.33608815299778,1.2880593635458601,1.4399445969584501,1.72281993645326,1.3451177266511003,2.77511235749383,-25.594121767898503,-24.620435503636998,-24.6660859926872,-26.266228665238103,-29.828570355259398,-28.7458193310298,-31.9516181831624,-31.7149097686415,-28.7920567655652,-15.1428440096927,18.5606585610623,16.6269994623883,19.482469846683,12.035621438619302,17.152907487999197,2.3323278109468304,-34.554099873146896,-47.015601621487995,-43.181094064699295,-41.2930854550755,-45.7486985119211,-41.8641917938787,-45.898726819028994,-34.2839459941092,-2.86986189305785,-0.131430535320804,-26.5666563153436,-6.81771041811979,0.6927015764041039,-3.59982579874457,2131.0819773359804,719.9825378257159,245.311280251083,157.48365195731301,125.924033666321,27.0812372185262,15.8785469330827,7.6441907971018805,2.9349752571051497,1.55769362217722,1.25062426426571,4.64986265768451,1.70552364348294,2.07720442288054,161.261025298116,2.795666,-22.776209912679406,-284.5589843349603,-369.7026263802197,-155.25832892671997,-285.06539826843107,-224.00489651644403,-132.11846250872705,-31.90639008421698,12.283739354880012,13.174510775726901,2.8230179364767984,1.7891271787075027,1.2429331075369987,0.8250755310639981,0.12439163574450163,2.111297814665299,4.342883438696301,7.268040630000396,16.3906942249034,31.3483103461299,12.378930588351707,-1.0545691521344907,-1.1109203787924997,3.027427591604507,3.3979391140506934,0.21185887750309718,7.053841652073899,15.829868286605702,-6.261534557499999,-659.717619647694,-532.62593620397,-421.65183205813696,-106.880105586607,-96.9133160181688,-64.9533150947771,-57.820883605244724,0.9826750000000002
11,DDK,pataka FixedFrame,3,21,4205.24046580086,2442.40815752012,1371.78235837249,943.2153019962109,621.3134356079071,371.998095076098,281.350642819991,213.59082586545298,126.077836041259,89.2703218501826,1.78046330936771,1.4543682184430802,1.5180989947100498,1.67020596027732,1.32218676078911,1.31724123299763,1.6941187489572298,1.41231524014049,1.7775784818375,1.84158470128757,-25.5097963003164,-22.6237231018984,-21.7060065058217,-23.165107937975897,-25.951803720531203,-27.433808327455303,-34.85671797410539,-42.154808539967604,-45.98464543983721,-44.07866355046829,13.568576743374901,11.204342108965399,16.798010671125,11.602202119872999,19.748750871914698,20.6289147207282,-43.003400566782,-37.843705404853395,-36.1922998452733,-32.910348614787104,-39.963118609101,-37.55400584040421,-47.182559199370004,-55.485632694833605,-1.18539987050547,-0.22869143658718202,8.992676719132028,-101.350774650348,1.74193295514079,0.630751091016972,811.934493736192,724.611075039977,243.309822219136,156.834020299842,62.9753772703032,39.0559075028211,22.5509238499732,12.856418288155199,2.97814148410071,1.55138420703598,2.4904022349350696,1.61244178657875,1.7318983365228102,1.75405959455673,163.758380881948,4.419746,-29.7438728235702,-78.05412047276968,-113.22622230422985,-82.55132194482917,21.458700517737043,34.37912295450502,28.65850468219199,17.41031952436998,-10.163868504505004,10.1896810571333,0.08432546758210435,1.9967124017385984,2.9600794868654994,3.101120727262206,3.8767666347281953,1.3120110035744972,-2.9050997909429945,-10.439898771326103,-17.19258867427201,-28.93581954077559,-8.449300693635102,9.1718962166346,6.988794219425998,8.382736840288395,5.785579902820096,4.310185953474495,-1.2838323803410105,-21.2016867007244,-1319.1474835997883,4.628537214261087,-2.0014580319469815,-0.6496316574710193,-62.948656396017796,11.974670284294898,6.672376916890499,5.212227491053318,1.6240799999999997
11,DDK,pataka FixedFrame,4,22,4254.95617698495,2490.2628007201897,1439.55894641767,1008.92530831254,747.163072672884,558.063037634092,349.35617916744496,240.63350743377998,153.564907927727,115.06695399270201,1.7298790069813998,1.4268241014048701,1.35034150537343,1.3388506714948898,1.5974042278685803,1.45181850563178,1.56698239644067,1.33457002726836,1.76719371068696,1.8635520915689499,-25.324413421132697,-20.860143262550498,-19.954203260768498,-21.1507966872637,-23.5424914429592,-27.0535253488198,-28.542979880444697,-36.1766187299216,-36.5191575468998,-30.352021826729803,20.013038164380898,16.6515526563479,16.5804191192023,19.567444909256803,16.775205033522802,20.7360717747996,-44.3819322386576,-41.6906832037834,-40.8731814269314,-36.6057559171164,-37.731215806466,-43.109936352215996,-43.828730382342606,-49.279051655244295,-0.488416484097721,-0.27625415360842603,6.39251386038272,0.657576879056459,0.21705261804167103,-3.7091596483969598,804.191950619576,803.9614233606379,245.377349556568,137.50036628105698,109.298550854214,35.7542227214862,25.6865728796634,17.9933140412777,3.2764288342567496,1.78455778841349,1.2580255200680601,3.05694104177886,1.39194212046067,1.42756208337924,165.479293039555,6.083921,49.71571118408974,47.85464320006986,67.77658804518,65.7100063163291,125.84963706497695,186.06494255799396,68.00553634745398,27.042681568326998,27.487071886468,25.796632142519414,0.18538287918370244,1.7635798393479014,1.7518032450532033,2.014311250712197,2.4093122775720026,0.38028297863550264,6.313738093660696,5.978189810046004,9.46548789293741,13.726641723738489,-1.3785316718755993,-3.8469777989300056,-4.680881581658106,-3.6954073023292935,2.2319028026350054,-5.555930511811788,3.3538288170273987,6.2065810395893095,-7.742543116616048,79.35034832066094,2.067527337431983,-19.333654018785012,46.3231735839108,-3.301684781334899,3.135649029690203,5.1368957531225,1.6641750000000002
11,DDK,pataka FixedFrame,5,22,4090.9775504807203,2630.95085404584,1494.80923900875,1104.3602319966699,857.448350442297,499.030565934407,333.19973071332,259.865181033502,167.66927457907101,114.103505936441,1.76005792939205,1.3535522157531399,1.28796122988283,1.71822811862591,1.49769198452253,1.28220229192754,1.5498676289134399,1.469448928874,1.52159828637144,2.57841409399046,-25.606908226433802,-24.763663244007102,-21.877828245471395,-23.506487286464502,-25.0744603858974,-27.183894106566502,-30.061513553113,-33.4526034544937,-37.5599024686001,-33.0539455826648,13.1160307705465,14.8908546996846,15.9690958750259,17.7405768732268,19.5285033228075,20.0566375329503,-37.2925682651976,-39.0473730857519,-37.8796940145536,-36.768682945156,-39.4755831614903,-42.8150372591242,-46.7123974293741,-50.1181510860633,-0.44667823380247496,-0.189296010593676,0.30633587785246,1.89911247918371,1.0891933402435299,0.500409319296499,2140.74356975536,801.813214902682,668.928622422801,445.348569128372,241.378463679957,166.743820278643,104.03289106104799,85.71400851726071,1.19865287270649,1.5020338422373603,1.8450219722951697,1.44760065636372,1.60279906266178,1.21372098751044,163.387317901387,5.576583,-163.9786265042294,140.68805332565034,55.25029259107987,95.4349236841299,110.28527776941303,-59.032471699685004,-16.156448454124984,19.231673599722,14.104366651344009,-0.963448056261015,-0.2824948053011056,-3.903519981456604,-1.9236249847028972,-2.355690599200802,-1.5319689429381995,-0.13036875774670165,-1.5185336726683012,2.7240152754279023,-1.040744921700302,-2.701923755934999,7.089363973459996,2.6433101180315006,2.993487412377803,-0.16292702803960424,-1.744367355024302,0.29489909309179296,-2.8836670470314942,-0.8390994308190045,1336.5516191357842,-2.1482084579558887,423.55127286623303,307.848202847315,132.079912825743,130.9895975571568,78.34631818138459,67.72069447598301,-0.5073379999999998
